Demographic information
Twenties (20-29),"16,300",32.08%,94.33%,979,27.98%,5.67%,"17,279  31.82%"
Thirties (30-39),"14,924",29.37%,92.89%,"1,142",32.64%,7.11%,"16,066  29.58%"
Forties (40-49),"12,137",23.89%,92.33%,"1,008",28.81%,7.67%,"13,145  24.21%"
Fifties (50-59),"5,063",9.97%,94.79%,278,7.95%,5.21%,"5,341  9.84%"
Sixties (60-69),"1,172",2.31%,96.78%,39,1.11%,3.22%,"1,211  2.23%"
Seventy + (70 and above),215,0.42%,96.41%,8,0.23%,3.59%,223  0.41%
Total Reported,"50,807",100%,93.56%,"3,499",100%,6.44%,"54,306  100.0%"
Not Reported,0,0,0
Grand Total,"50,807","3,499","54,306"
Mean(average),,36.13,36.44,36.15
Median (middle),,35,36,35
Mode(most frequent),,28,43,28
"",,Male,,,Female,,Total
Race Group,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 White,"18,831",37.24%,90.75%,"1,919",55.05%,9.25%,"20,750  38.39%"
2 Black,"31,623",62.54%,95.30%,"1,561",44.78%,4.70%,"33,184  61.39%"
3 Indian,61,.12%,96.83%,2,.06%,3.17%,63  .12%
6 Asian,52,.10%,92.86%,4,.11%,7.14%,56  .10%
Total Reported,"50,567",100%,93.55%,"3,486",100%,6.45%,"54,053  100%"
Not Reported,240,13,253
Grand Total,"50,807","3,499","54,306"
Mode (most frequent),Black,White,Black
"",,Male,,,Female,,Total
Hispanic Origin,Count,Col %,Row %,Count,Col %,Row %,Total Col %
Non Hispanic,"48,356",95.18%,93.45%,"3,389",96.86%,6.55%,"51,745  95.28%"
Hispanic,"2,451",4.82%,95.70%,110,3.14%,4.30%,"2,561  4.72%"
Total Reported,"50,807",100%,93.56%,"3,499",100%,6.44%,"54,306  100%"
"",,Male,,,Female,,Total
Marital Status,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Single,"30,479",61.39%,94.73%,"1,697",49.30%,5.27%,"32,176  60.60%"
2 Married,"6,262",12.61%,92.35%,519,15.08%,7.65%,"6,781  12.77%"
3 Separated,"2,659",5.36%,86.75%,406,11.80%,13.25%,"3,065  5.77%"
4 Divorced,"6,214",12.52%,91.67%,565,16.41%,8.33%,"6,779  12.77%"
5 Widowed,590,1.19%,80.60%,142,4.13%,19.40%,732  1.38%
6 Common Law,"3,448",6.94%,96.83%,113,3.28%,3.17%,"3,561  6.71%"
Total Reported,"49,652",100%,93.52%,"3,442",100%,6.48%,"53,094  100%"
Not Reported,"1,155",57,"1,212"
Grand Total,"50,807","3,499","54,306"
Mode (most frequent),Single,Single,Single
"",,Male,,,Female,,Total
Number of Children,Count,Col %,Row %,Count,Col %,Row %,Total Col %
0,"20,274",40.37%,96.25%,790,22.64%,3.75%,"21,064  39.22%"
1,"11,270",22.44%,94.58%,646,18.52%,5.42%,"11,916  22.18%"
2,"8,657",17.24%,91.09%,847,24.28%,8.91%,"9,504  17.69%"
3,"5,066",10.09%,88.30%,671,19.23%,11.70%,"5,737  10.68%"
4,"2,627",5.23%,89.81%,298,8.54%,10.19%,"2,925  5.45%"
5,"1,223",2.44%,90.79%,124,3.55%,9.21%,"1,347  2.51%"
6,588,1.17%,89.09%,72,2.06%,10.91%,660  1.23%
7,266,0.53%,91.10%,26,0.75%,8.90%,292  0.54%
8,122,0.24%,95.31%,6,0.17%,4.69%,128  0.24%
9,54,0.11%,94.74%,3,0.09%,5.26%,57  0.11%
10,24,0.05%,82.76%,5,0.14%,17.24%,29  0.05%
Over 10,52,0.10%,98.11%,1,0.03%,1.89%,53  0.10%
Total Reported,"50,223",100%,93.50%,"3,489",100%,6.50%,"53,712  100%"
Not Reported,583,10,593
Grand Total,"50,806","3,499","54,305"
Mean(average),,1.36,1.98,1.40
Median (middle),,1,2,1
Mode(most frequent),,0,2,0
"",,Male,,,Female,,Total
Religious Affiliation,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Islam,"1,449",3.29%,98.91%,16,.47%,1.09%,"1,465  3.09%"
2 Catholic,"2,259",5.13%,92.77%,176,5.22%,7.23%,"2,435  5.13%"
3 Baptist,"20,602",46.77%,91.67%,"1,872",55.48%,8.33%,"22,474  47.39%"
4 Methodist,932,2.12%,89.87%,105,3.11%,10.13%,"1,037  2.19%"
5 Episcopln,71,.16%,92.21%,6,.18%,7.79%,77  .16%
6 Presbytrn,122,.28%,96.06%,5,.15%,3.94%,127  .27%
7 Chc Of God,521,1.18%,89.83%,59,1.75%,10.17%,580  1.22%
8 Holiness,"1,598",3.63%,82.37%,342,10.14%,17.63%,"1,940  4.09%"
9 Jewish,49,.11%,98.00%,1,.03%,2.00%,50  .11%
10 Anglican,9,.02%,90.00%,1,.03%,10.00%,10  .02%
11 Grk Orthdx,8,.02%,80.00%,2,.06%,20.00%,10  .02%
12 Hindu,9,.02%,100.00%,,,,9  .02%
13 Buddhist,51,.12%,96.23%,2,.06%,3.77%,53  .11%
14 Taoist,5,.01%,100.00%,,,,5  .01%
15 Shintoist,3,.01%,100.00%,,,,3  .01%
16 Seven D Ad,147,.33%,96.71%,5,.15%,3.29%,152  .32%
17 Jehovah Wt,430,.98%,92.47%,35,1.04%,7.53%,465  .98%
18 Latr Day S,57,.13%,96.61%,2,.06%,3.39%,59  .12%
20 Other Prot,"7,077",16.07%,92.12%,605,17.93%,7.88%,"7,682  16.20%"
96 None,"8,652",19.64%,98.41%,140,4.15%,1.59%,"8,792  18.54%"
Total Reported,"44,051",100%,92.89%,"3,374",100%,7.11%,"47,425  100%"
Not Reported,"6,756",125,"6,881"
Grand Total,"50,807","3,499","54,306"
Mode (most frequent),Baptist,Baptist,Baptist
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Appling,101,.21%,93.52%,7,.20%,6.48%,108  .21%
2 Atkinson,45,.09%,93.75%,3,.09%,6.25%,48  .09%
3 Bacon,64,.13%,96.97%,2,.06%,3.03%,66  .13%
4 Baker,9,.02%,100.00%,,,,9  .02%
5 Baldwin,292,.60%,96.05%,12,.35%,3.95%,304  .58%
6 Banks,51,.10%,94.44%,3,.09%,5.56%,54  .10%
7 Barrow,267,.55%,91.13%,26,.76%,8.87%,293  .56%
8 Bartow,571,1.17%,89.50%,67,1.96%,10.50%,638  1.22%
9 Ben Hill,220,.45%,92.83%,17,.50%,7.17%,237  .45%
10 Berrien,74,.15%,88.10%,10,.29%,11.90%,84  .16%
11 Bibb,"1,212",2.48%,94.76%,67,1.96%,5.24%,"1,279  2.45%"
12 Bleckley,71,.15%,92.21%,6,.18%,7.79%,77  .15%
13 Brantley,53,.11%,86.89%,8,.23%,13.11%,61  .12%
14 Brooks,77,.16%,98.72%,1,.03%,1.28%,78  .15%
15 Bryan,97,.20%,96.04%,4,.12%,3.96%,101  .19%
16 Bulloch,367,.75%,94.34%,22,.64%,5.66%,389  .74%
17 Burke,210,.43%,95.89%,9,.26%,4.11%,219  .42%
18 Butts,144,.29%,96.64%,5,.15%,3.36%,149  .29%
19 Calhoun,50,.10%,98.04%,1,.03%,1.96%,51  .10%
20 Camden,121,.25%,94.53%,7,.20%,5.47%,128  .24%
21 Candler,92,.19%,93.88%,6,.18%,6.12%,98  .19%
22 Carroll,544,1.11%,90.82%,55,1.61%,9.18%,599  1.15%
23 Catoosa,209,.43%,89.32%,25,.73%,10.68%,234  .45%
24 Charlton,39,.08%,97.50%,1,.03%,2.50%,40  .08%
25 Chatham,"2,284",4.68%,95.21%,115,3.36%,4.79%,"2,399  4.59%"
26 Chattahoochee,20,.04%,83.33%,4,.12%,16.67%,24  .05%
27 Chattooga,228,.47%,91.57%,21,.61%,8.43%,249  .48%
28 Cherokee,394,.81%,88.34%,52,1.52%,11.66%,446  .85%
29 Clarke,490,1.00%,93.16%,36,1.05%,6.84%,526  1.01%
30 Clay,20,.04%,90.91%,2,.06%,9.09%,22  .04%
31 Clayton,"1,409",2.89%,93.75%,94,2.74%,6.25%,"1,503  2.88%"
32 Clinch,47,.10%,95.92%,2,.06%,4.08%,49  .09%
33 Cobb,"2,266",4.64%,92.60%,181,5.28%,7.40%,"2,447  4.68%"
34 Coffee,217,.44%,91.56%,20,.58%,8.44%,237  .45%
35 Colquitt,307,.63%,93.88%,20,.58%,6.12%,327  .63%
36 Columbia,184,.38%,90.64%,19,.55%,9.36%,203  .39%
37 Cook,122,.25%,90.37%,13,.38%,9.63%,135  .26%
38 Coweta,461,.94%,92.57%,37,1.08%,7.43%,498  .95%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
39 Crawford,27,.06%,87.10%,4,.12%,12.90%,31  .06%
40 Crisp,258,.53%,95.56%,12,.35%,4.44%,270  .52%
41 Dade,67,.14%,91.78%,6,.18%,8.22%,73  .14%
42 Dawson,87,.18%,93.55%,6,.18%,6.45%,93  .18%
43 Decatur,264,.54%,93.29%,19,.55%,6.71%,283  .54%
44 Dekalb,"2,536",5.19%,94.63%,144,4.20%,5.37%,"2,680  5.13%"
45 Dodge,136,.28%,91.89%,12,.35%,8.11%,148  .28%
46 Dooly,84,.17%,94.38%,5,.15%,5.62%,89  .17%
47 Dougherty,"1,011",2.07%,95.20%,51,1.49%,4.80%,"1,062  2.03%"
48 Douglas,593,1.21%,91.23%,57,1.66%,8.77%,650  1.24%
49 Early,77,.16%,98.72%,1,.03%,1.28%,78  .15%
50 Echols,6,.01%,85.71%,1,.03%,14.29%,7  .01%
51 Effingham,143,.29%,92.26%,12,.35%,7.74%,155  .30%
52 Elbert,136,.28%,94.44%,8,.23%,5.56%,144  .28%
53 Emanuel,139,.28%,94.56%,8,.23%,5.44%,147  .28%
54 Evans,93,.19%,96.88%,3,.09%,3.13%,96  .18%
55 Fannin,99,.20%,93.40%,7,.20%,6.60%,106  .20%
56 Fayette,142,.29%,90.45%,15,.44%,9.55%,157  .30%
57 Floyd,764,1.56%,90.41%,81,2.36%,9.59%,845  1.62%
58 Forsyth,200,.41%,86.58%,31,.90%,13.42%,231  .44%
59 Franklin,143,.29%,94.08%,9,.26%,5.92%,152  .29%
60 Fulton,"5,626",11.52%,95.60%,259,7.56%,4.40%,"5,885  11.26%"
61 Gilmer,95,.19%,92.23%,8,.23%,7.77%,103  .20%
62 Glascock,9,.02%,100.00%,,,,9  .02%
63 Glynn,374,.77%,94.92%,20,.58%,5.08%,394  .75%
64 Gordon,307,.63%,91.64%,28,.82%,8.36%,335  .64%
65 Grady,193,.40%,94.15%,12,.35%,5.85%,205  .39%
66 Greene,88,.18%,96.70%,3,.09%,3.30%,91  .17%
67 Gwinnett,"1,593",3.26%,94.15%,99,2.89%,5.85%,"1,692  3.24%"
68 Habersham,115,.24%,95.04%,6,.18%,4.96%,121  .23%
69 Hall,689,1.41%,91.26%,66,1.93%,8.74%,755  1.45%
70 Hancock,59,.12%,98.33%,1,.03%,1.67%,60  .11%
71 Haralson,133,.27%,93.66%,9,.26%,6.34%,142  .27%
72 Harris,100,.20%,91.74%,9,.26%,8.26%,109  .21%
73 Hart,82,.17%,90.11%,9,.26%,9.89%,91  .17%
74 Heard,65,.13%,89.04%,8,.23%,10.96%,73  .14%
75 Henry,535,1.10%,91.45%,50,1.46%,8.55%,585  1.12%
76 Houston,550,1.13%,92.44%,45,1.31%,7.56%,595  1.14%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
77 Irwin,67,.14%,98.53%,1,.03%,1.47%,68  .13%
78 Jackson,201,.41%,90.95%,20,.58%,9.05%,221  .42%
79 Jasper,64,.13%,94.12%,4,.12%,5.88%,68  .13%
80 Jeff Davis,73,.15%,93.59%,5,.15%,6.41%,78  .15%
81 Jefferson,111,.23%,93.28%,8,.23%,6.72%,119  .23%
82 Jenkins,72,.15%,94.74%,4,.12%,5.26%,76  .15%
83 Johnson,48,.10%,90.57%,5,.15%,9.43%,53  .10%
84 Jones,67,.14%,94.37%,4,.12%,5.63%,71  .14%
85 Lamar,83,.17%,97.65%,2,.06%,2.35%,85  .16%
86 Lanier,34,.07%,82.93%,7,.20%,17.07%,41  .08%
87 Laurens,314,.64%,94.29%,19,.55%,5.71%,333  .64%
88 Lee,69,.14%,95.83%,3,.09%,4.17%,72  .14%
89 Liberty,247,.51%,93.21%,18,.53%,6.79%,265  .51%
90 Lincoln,38,.08%,97.44%,1,.03%,2.56%,39  .07%
91 Long,37,.08%,90.24%,4,.12%,9.76%,41  .08%
92 Lowndes,555,1.14%,94.71%,31,.90%,5.29%,586  1.12%
93 Lumpkin,89,.18%,86.41%,14,.41%,13.59%,103  .20%
94 Macon,98,.20%,95.15%,5,.15%,4.85%,103  .20%
95 Madison,108,.22%,92.31%,9,.26%,7.69%,117  .22%
96 Marion,50,.10%,96.15%,2,.06%,3.85%,52  .10%
97 Mcduffie,161,.33%,96.99%,5,.15%,3.01%,166  .32%
98 Mcintosh,70,.14%,95.89%,3,.09%,4.11%,73  .14%
99 Meriwether,197,.40%,93.36%,14,.41%,6.64%,211  .40%
100 Miller,32,.07%,100.00%,,,,32  .06%
101 Mitchell,179,.37%,93.23%,13,.38%,6.77%,192  .37%
102 Monroe,131,.27%,94.24%,8,.23%,5.76%,139  .27%
103 Montgomery,46,.09%,93.88%,3,.09%,6.12%,49  .09%
104 Morgan,77,.16%,91.67%,7,.20%,8.33%,84  .16%
105 Murray,239,.49%,91.92%,21,.61%,8.08%,260  .50%
106 Muscogee,"1,654",3.39%,93.66%,112,3.27%,6.34%,"1,766  3.38%"
107 Newton,520,1.07%,91.71%,47,1.37%,8.29%,567  1.09%
108 Oconee,47,.10%,94.00%,3,.09%,6.00%,50  .10%
109 Oglethorpe,54,.11%,94.74%,3,.09%,5.26%,57  .11%
110 Paulding,234,.48%,91.76%,21,.61%,8.24%,255  .49%
111 Peach,121,.25%,97.58%,3,.09%,2.42%,124  .24%
112 Pickens,102,.21%,83.61%,20,.58%,16.39%,122  .23%
113 Pierce,54,.11%,93.10%,4,.12%,6.90%,58  .11%
114 Pike,65,.13%,94.20%,4,.12%,5.80%,69  .13%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
115 Polk,194,.40%,91.94%,17,.50%,8.06%,211  .40%
116 Pulaski,88,.18%,89.80%,10,.29%,10.20%,98  .19%
117 Putnam,132,.27%,97.78%,3,.09%,2.22%,135  .26%
118 Quitman,13,.03%,92.86%,1,.03%,7.14%,14  .03%
119 Rabun,53,.11%,94.64%,3,.09%,5.36%,56  .11%
120 Randolph,43,.09%,89.58%,5,.15%,10.42%,48  .09%
121 Richmond,"1,827",3.74%,94.22%,112,3.27%,5.78%,"1,939  3.71%"
122 Rockdale,340,.70%,92.14%,29,.85%,7.86%,369  .71%
123 Schley,25,.05%,100.00%,,,,25  .05%
124 Screven,113,.23%,93.39%,8,.23%,6.61%,121  .23%
125 Seminole,67,.14%,91.78%,6,.18%,8.22%,73  .14%
126 Spalding,552,1.13%,92.62%,44,1.28%,7.38%,596  1.14%
127 Stephens,171,.35%,91.44%,16,.47%,8.56%,187  .36%
128 Stewart,42,.09%,97.67%,1,.03%,2.33%,43  .08%
129 Sumter,246,.50%,94.25%,15,.44%,5.75%,261  .50%
130 Talbot,49,.10%,92.45%,4,.12%,7.55%,53  .10%
131 Taliaferro,10,.02%,100.00%,,,,10  .02%
132 Tattnall,138,.28%,92.62%,11,.32%,7.38%,149  .29%
133 Taylor,83,.17%,94.32%,5,.15%,5.68%,88  .17%
134 Telfair,136,.28%,94.44%,8,.23%,5.56%,144  .28%
135 Terrell,83,.17%,96.51%,3,.09%,3.49%,86  .16%
136 Thomas,292,.60%,93.89%,19,.55%,6.11%,311  .60%
137 Tift,300,.61%,97.72%,7,.20%,2.28%,307  .59%
138 Toombs,257,.53%,94.49%,15,.44%,5.51%,272  .52%
139 Towns,26,.05%,89.66%,3,.09%,10.34%,29  .06%
140 Treutlen,65,.13%,97.01%,2,.06%,2.99%,67  .13%
141 Troup,620,1.27%,90.91%,62,1.81%,9.09%,682  1.31%
142 Turner,60,.12%,95.24%,3,.09%,4.76%,63  .12%
143 Twiggs,43,.09%,95.56%,2,.06%,4.44%,45  .09%
144 Union,73,.15%,91.25%,7,.20%,8.75%,80  .15%
145 Upson,209,.43%,92.89%,16,.47%,7.11%,225  .43%
146 Walker,333,.68%,93.02%,25,.73%,6.98%,358  .69%
147 Walton,285,.58%,92.23%,24,.70%,7.77%,309  .59%
148 Ware,308,.63%,93.90%,20,.58%,6.10%,328  .63%
149 Warren,45,.09%,93.75%,3,.09%,6.25%,48  .09%
150 Washington,131,.27%,92.25%,11,.32%,7.75%,142  .27%
151 Wayne,180,.37%,92.78%,14,.41%,7.22%,194  .37%
152 Webster,8,.02%,100.00%,,,,8  .02%
"",,Male,,,Female,,Total
Home County,Count,Col %,Row %,Count,Col %,Row %,Total Col %
153 Wheeler,28,.06%,87.50%,4,.12%,12.50%,32  .06%
154 White,79,.16%,85.87%,13,.38%,14.13%,92  .18%
155 Whitfield,645,1.32%,89.83%,73,2.13%,10.17%,718  1.37%
156 Wilcox,60,.12%,90.91%,6,.18%,9.09%,66  .13%
157 Wilkes,65,.13%,97.01%,2,.06%,2.99%,67  .13%
158 Wilkinson,71,.15%,89.87%,8,.23%,10.13%,79  .15%
159 Worth,110,.23%,93.22%,8,.23%,6.78%,118  .23%
160 Unknown,"2,666",5.46%,92.47%,217,6.33%,7.53%,"2,883  5.52%"
Total Rported,"48,819",100%,93.44%,"3,426",100%,6.56%,"52,245  100%"
Not Reported,"1,988",73,"2,061"
Grand Total,"50,807","3,499","54,306"
Mode,(most frequent),Fulton,Fulton,Fulton
"",,Male,,,Female,,Total
Environment to age 16,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Rural/Farm,"1,727",3.52%,92.85%,133,3.90%,7.15%,"1,860  3.54%"
2 Rural/Nfarm,"2,618",5.33%,87.18%,385,11.29%,12.82%,"3,003  5.72%"
3 S.M.S.A,"16,578",33.77%,96.33%,632,18.53%,3.67%,"17,210  32.78%"
4 Urban,"10,688",21.77%,90.28%,"1,151",33.74%,9.72%,"11,839  22.55%"
5 Small Town,"17,477",35.60%,94.03%,"1,110",32.54%,5.97%,"18,587  35.40%"
Total Reported,"49,088",100%,93.5%,"3,411",100%,6.5%,"52,499  100%"
Not Reported,"1,719",88,"1,807"
Grand Total,"50,807","3,499","54,306"
Mode (most frequent),Small Town,Urban,Small Town
"",,Male,,,Female,,Total
Guardian Status To Age 16,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Orphanage,32,.11%,94.12%,2,.21%,5.88%,34  .11%
2 Father Only,892,3.07%,96.96%,28,2.96%,3.04%,920  3.07%
3 Both Parents,"11,807",40.65%,96.54%,423,44.67%,3.46%,"12,230  40.78%"
4 Mother Only,"12,339",42.49%,97.67%,295,31.15%,2.33%,"12,634  42.13%"
6 Oth Female,715,2.46%,96.10%,29,3.06%,3.90%,744  2.48%
7 Oth Male,133,.46%,96.38%,5,.53%,3.62%,138  .46%
8 Step-Parents,306,1.05%,100.00%,,,,306  1.02%
9 Foster Home,424,1.46%,96.15%,17,1.80%,3.85%,441  1.47%
10Grand Parents,"2,395",8.25%,94.18%,148,15.63%,5.82%,"2,543  8.48%"
Total Reported,"29,043",100%,96.84%,947,100%,3.16%,"29,990  100%"
Not Reported,"21,764","2,552","24,316"
Grand Total,"50,807","3,499","54,306"
Mode (most frequent),Mother Only,Both Parents,Mother Only
"",,Male,,,Female,,Total
Employment Status,Count,Col %,Row %,Count,Col %,Row %,Total Col %
1 Full Time,"23,433",52.22%,96.05%,963,50.98%,3.95%,"24,396  52.17%"
2 Part Time,"3,352",7.47%,97.58%,83,4.39%,2.42%,"3,435  7.35%"
3 Unempl < 6m,"4,798",10.69%,97.07%,145,7.68%,2.93%,"4,943  10.57%"
4 Unempl > 6m,"7,813",17.41%,96.33%,298,15.78%,3.67%,"8,111  17.35%"
5 Never Workd,"3,512",7.83%,96.30%,135,7.15%,3.70%,"3,647  7.80%"
6 Student,361,.80%,85.75%,60,3.18%,14.25%,421  .90%
7 Incapable,"1,604",3.57%,88.67%,205,10.85%,11.33%,"1,809  3.87%"
Total Reported,"44,873",100%,95.96%,"1,889",100%,4.04%,"46,762  100%"
Not Reported,"5,934","1,610","7,544"
Grand Total,"50,807","3,499","54,306"
Mode (most frequent),Full Time,Full Time,Full Time
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
13,1,0.01%,100.00%,,,,1  0.01%
14,13,0.03%,92.86%,1,0.03%,7.14%,14  0.03%
15,61,0.12%,100.00%,,,,61  0.11%
16,188,0.37%,95.43%,9,0.26%,4.57%,197  0.36%
17,812,1.60%,96.78%,27,0.77%,3.22%,839  1.54%
18,"1,599",3.15%,97.20%,46,1.31%,2.80%,"1,645  3.03%"
19,"2,124",4.18%,96.90%,68,1.94%,3.10%,"2,192  4.04%"
20,"2,122",4.18%,95.20%,107,3.06%,4.80%,"2,229  4.10%"
21,"2,138",4.21%,95.23%,107,3.06%,4.77%,"2,245  4.13%"
22,"2,182",4.29%,95.66%,99,2.83%,4.34%,"2,281  4.20%"
23,"2,106",4.15%,94.52%,122,3.49%,5.48%,"2,228  4.10%"
24,"1,979",3.90%,93.26%,143,4.09%,6.74%,"2,122  3.91%"
25,"2,067",4.07%,94.21%,127,3.63%,5.79%,"2,194  4.04%"
26,"1,946",3.83%,94.51%,113,3.23%,5.49%,"2,059  3.79%"
27,"1,923",3.78%,93.71%,129,3.69%,6.29%,"2,052  3.78%"
28,"1,824",3.59%,94.17%,113,3.23%,5.83%,"1,937  3.57%"
29,"1,715",3.38%,93.05%,128,3.66%,6.95%,"1,843  3.39%"
30,"1,598",3.15%,93.29%,115,3.29%,6.71%,"1,713  3.15%"
31,"1,528",3.01%,94.03%,97,2.77%,5.97%,"1,625  2.99%"
32,"1,427",2.81%,92.60%,114,3.26%,7.40%,"1,541  2.84%"
33,"1,411",2.78%,94.51%,82,2.34%,5.49%,"1,493  2.75%"
34,"1,414",2.78%,92.90%,108,3.09%,7.10%,"1,522  2.80%"
35,"1,357",2.67%,92.12%,116,3.32%,7.88%,"1,473  2.71%"
36,"1,349",2.66%,92.02%,117,3.34%,7.98%,"1,466  2.70%"
37,"1,266",2.49%,92.01%,110,3.14%,7.99%,"1,376  2.53%"
38,"1,154",2.27%,90.72%,118,3.37%,9.28%,"1,272  2.34%"
39,"1,235",2.43%,90.88%,124,3.54%,9.12%,"1,359  2.50%"
40,"1,145",2.25%,92.41%,94,2.69%,7.59%,"1,239  2.28%"
41,"1,169",2.30%,89.99%,130,3.72%,10.01%,"1,299  2.39%"
42,"1,074",2.11%,91.09%,105,3.00%,8.91%,"1,179  2.17%"
43,"1,035",2.04%,90.00%,115,3.29%,10.00%,"1,150  2.12%"
44,947,1.86%,90.88%,95,2.72%,9.12%,"1,042  1.92%"
45,950,1.87%,90.74%,97,2.77%,9.26%,"1,047  1.93%"
46,833,1.64%,92.45%,68,1.94%,7.55%,901  1.66%
47,735,1.45%,92.34%,61,1.74%,7.66%,796  1.47%
48,638,1.26%,90.50%,67,1.91%,9.50%,705  1.30%
49,559,1.10%,93.17%,41,1.17%,6.83%,600  1.10%
50,494,0.97%,93.92%,32,0.91%,6.08%,526  0.97%
51,420,0.83%,93.33%,30,0.86%,6.67%,450  0.83%
52,399,0.79%,94.77%,22,0.63%,5.23%,421  0.78%
"",,Male,,,Female,,Total
Age At Admission,Count,Col %,Row %,Count,Col %,Row %,Total Col %
53,304,0.60%,92.12%,26,0.74%,7.88%,330  0.61%
54,225,0.44%,91.84%,20,0.57%,8.16%,245  0.45%
55,240,0.47%,97.17%,7,0.20%,2.83%,247  0.45%
56,200,0.39%,93.46%,14,0.40%,6.54%,214  0.39%
57,150,0.30%,93.75%,10,0.29%,6.25%,160  0.29%
58,131,0.26%,94.93%,7,0.20%,5.07%,138  0.25%
59,120,0.24%,95.24%,6,0.17%,4.76%,126  0.23%
60,84,0.17%,97.67%,2,0.06%,2.33%,86  0.16%
61,64,0.13%,98.46%,1,0.03%,1.54%,65  0.12%
62,58,0.11%,96.67%,2,0.06%,3.33%,60  0.11%
63,56,0.11%,100.00%,,,,56  0.10%
64,47,0.09%,95.92%,2,0.06%,4.08%,49  0.09%
65,38,0.07%,100.00%,,,,38  0.07%
66,25,0.05%,96.15%,1,0.03%,3.85%,26  0.05%
67,23,0.05%,100.00%,,,,23  0.04%
68,21,0.04%,100.00%,,,,21  0.04%
69,25,0.05%,100.00%,,,,25  0.05%
70,8,0.02%,80.00%,2,0.06%,20.00%,10  0.02%
71,7,0.01%,100.00%,,,,7  0.01%
72,8,0.02%,100.00%,,,,8  0.01%
73,7,0.01%,100.00%,,,,7  0.01%
74,9,0.02%,90.00%,1,0.03%,10.00%,10  0.02%
75,4,0.01%,100.00%,,,,4  0.01%
76,8,0.02%,100.00%,,,,8  0.01%
77,1,0.01%,100.00%,,,,1  0.01%
78,1,0.01%,100.00%,,,,1  0.01%
79,3,0.01%,75.00%,1,0.03%,25.00%,4  0.01%
80,1,0.01%,100.00%,,,,1  0.01%
