"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"14","17","0.03%","89.47%","2","0.06%","10.53%","19","0.04%"
"15","61","0.12%","98.39%","1","0.03%","1.61%","62","0.12%"
"16","187","0.37%","97.40%","5","0.14%","2.60%","192","0.36%"
"17","709","1.42%","95.81%","31","0.86%","4.19%","740","1.38%"
"18","1,294","2.59%","97.00%","40","1.11%","3.00%","1,334","2.49%"
"19","1,968","3.94%","96.66%","68","1.89%","3.34%","2,036","3.80%"
"20","2,209","4.42%","95.38%","107","2.97%","4.62%","2,316","4.33%"
"21","2,196","4.40%","95.44%","105","2.92%","4.56%","2,301","4.30%"
"22","2,288","4.58%","94.94%","122","3.39%","5.06%","2,410","4.50%"
"23","2,067","4.14%","93.53%","143","3.97%","6.47%","2,210","4.13%"
"24","2,057","4.12%","92.74%","161","4.47%","7.26%","2,218","4.14%"
"25","1,889","3.78%","93.42%","133","3.69%","6.58%","2,022","3.78%"
"26","1,856","3.72%","93.64%","126","3.50%","6.36%","1,982","3.70%"
"27","1,770","3.54%","93.21%","129","3.58%","6.79%","1,899","3.55%"
"28","1,750","3.50%","93.38%","124","3.44%","6.62%","1,874","3.50%"
"29","1,702","3.41%","92.75%","133","3.69%","7.25%","1,835","3.43%"
"30","1,661","3.33%","93.68%","112","3.11%","6.32%","1,773","3.31%"
"31","1,528","3.06%","92.27%","128","3.56%","7.73%","1,656","3.09%"
"32","1,466","2.94%","92.03%","127","3.53%","7.97%","1,593","2.98%"
"33","1,461","2.93%","90.91%","146","4.06%","9.09%","1,607","3.00%"
"34","1,408","2.82%","91.61%","129","3.58%","8.39%","1,537","2.87%"
"35","1,325","2.65%","92.53%","107","2.97%","7.47%","1,432","2.67%"
"36","1,263","2.53%","92.26%","106","2.94%","7.74%","1,369","2.56%"
"37","1,186","2.38%","92.22%","100","2.78%","7.78%","1,286","2.40%"
"38","1,077","2.16%","92.45%","88","2.44%","7.55%","1,165","2.18%"
"39","1,005","2.01%","91.86%","89","2.47%","8.14%","1,094","2.04%"
"40","1,011","2.02%","92.16%","86","2.39%","7.84%","1,097","2.05%"
"41","953","1.91%","92.98%","72","2.00%","7.02%","1,025","1.91%"
"42","891","1.78%","92.81%","69","1.92%","7.19%","960","1.79%"
"43","905","1.81%","91.14%","88","2.44%","8.86%","993","1.85%"
"44","825","1.65%","90.56%","86","2.39%","9.44%","911","1.70%"
"45","786","1.57%","91.29%","75","2.08%","8.71%","861","1.61%"
"46","685","1.37%","90.85%","69","1.92%","9.15%","754","1.41%"
"47","688","1.38%","93.10%","51","1.42%","6.90%","739","1.38%"
"48","693","1.39%","92.65%","55","1.53%","7.35%","748","1.40%"
"49","654","1.31%","92.37%","54","1.50%","7.63%","708","1.32%"
"50","540","1.08%","91.22%","52","1.44%","8.78%","592","1.11%"
"51","495","0.99%","92.01%","43","1.19%","7.99%","538","1.00%"
"52","474","0.95%","90.46%","50","1.39%","9.54%","524","0.98%"
"53","441","0.88%","89.09%","54","1.50%","10.91%","495","0.92%"
"54","399","0.80%","93.44%","28","0.78%","6.56%","427","0.80%"
"55","333","0.67%","94.07%","21","0.58%","5.93%","354","0.66%"
"56","301","0.60%","94.65%","17","0.47%","5.35%","318","0.59%"
"57","242","0.48%","94.90%","13","0.36%","5.10%","255","0.48%"
"58","205","0.41%","96.70%","7","0.19%","3.30%","212","0.40%"
"59","179","0.36%","92.75%","14","0.39%","7.25%","193","0.36%"
"60","141","0.28%","94.63%","8","0.22%","5.37%","149","0.28%"
"61","123","0.25%","98.40%","2","0.06%","1.60%","125","0.23%"
"62","117","0.23%","97.50%","3","0.08%","2.50%","120","0.22%"
"63","77","0.15%","93.90%","5","0.14%","6.10%","82","0.15%"
"64","82","0.16%","94.25%","5","0.14%","5.75%","87","0.16%"
"65","49","0.10%","92.45%","4","0.11%","7.55%","53","0.10%"
"66","43","0.09%","100.00%","","","","43","0.08%"
"67","39","0.08%","97.50%","1","0.03%","2.50%","40","0.07%"
"68","31","0.06%","96.88%","1","0.03%","3.13%","32","0.06%"
"69","28","0.06%","100.00%","","","","28","0.05%"
"70","23","0.05%","92.00%","2","0.06%","8.00%","25","0.05%"
"71","11","0.02%","100.00%","","","","11","0.02%"
"72","20","0.04%","95.24%","1","0.03%","4.76%","21","0.04%"
"73","7","0.01%","100.00%","","","","7","0.01%"
"74","8","0.02%","88.89%","1","0.03%","11.11%","9","0.02%"
"75","8","0.02%","100.00%","","","","8","0.01%"
"76","8","0.02%","100.00%","","","","8","0.01%"
"77","5","0.01%","83.33%","1","0.03%","16.67%","6","0.01%"
"78","3","0.01%","100.00%","","","","3","0.01%"
"79","2","0.01%","100.00%","","","","2","0.01%"
"80","1","0.01%","100.00%","","","","1","0.01%"
"81","3","0.01%","100.00%","","","","3","0.01%"
"82","3","0.01%","100.00%","","","","3","0.01%"
"83","1","0.01%","100.00%","","","","1","0.01%"
"84","2","0.01%","100.00%","","","","2","0.01%"
"Total Reported","49,935","100%","93.28%","3,600","100%","6.72%","53,535","100%"
"Not Reported","1",,,"1",,,"2",
"Grand Total","49,936",,,"3,601",,,"53,537",
