"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"14","16","0.03%","88.89%","2","0.06%","11.11%","18","0.03%"
"15","53","0.11%","98.15%","1","0.03%","1.85%","54","0.10%"
"16","172","0.35%","97.18%","5","0.14%","2.82%","177","0.33%"
"17","686","1.39%","95.94%","29","0.81%","4.06%","715","1.35%"
"18","1,291","2.61%","97.21%","37","1.03%","2.79%","1,328","2.51%"
"19","1,917","3.88%","96.67%","66","1.84%","3.33%","1,983","3.74%"
"20","2,157","4.37%","95.61%","99","2.76%","4.39%","2,256","4.26%"
"21","2,211","4.48%","95.76%","98","2.73%","4.24%","2,309","4.36%"
"22","2,262","4.58%","95.24%","113","3.15%","4.76%","2,375","4.48%"
"23","2,030","4.11%","93.89%","132","3.67%","6.11%","2,162","4.08%"
"24","2,035","4.12%","92.63%","162","4.51%","7.37%","2,197","4.15%"
"25","1,893","3.83%","93.39%","134","3.73%","6.61%","2,027","3.83%"
"26","1,826","3.70%","93.55%","126","3.51%","6.45%","1,952","3.69%"
"27","1,757","3.56%","93.71%","118","3.29%","6.29%","1,875","3.54%"
"28","1,709","3.46%","92.88%","131","3.65%","7.12%","1,840","3.47%"
"29","1,685","3.41%","92.89%","129","3.59%","7.11%","1,814","3.42%"
"30","1,662","3.37%","93.79%","110","3.06%","6.21%","1,772","3.35%"
"31","1,504","3.05%","92.67%","119","3.31%","7.33%","1,623","3.06%"
"32","1,424","2.88%","91.46%","133","3.70%","8.54%","1,557","2.94%"
"33","1,459","2.95%","91.24%","140","3.90%","8.76%","1,599","3.02%"
"34","1,378","2.79%","91.20%","133","3.70%","8.80%","1,511","2.85%"
"35","1,321","2.68%","91.55%","122","3.40%","8.45%","1,443","2.72%"
"36","1,285","2.60%","92.51%","104","2.90%","7.49%","1,389","2.62%"
"37","1,208","2.45%","92.14%","103","2.87%","7.86%","1,311","2.48%"
"38","1,048","2.12%","92.42%","86","2.39%","7.58%","1,134","2.14%"
"39","992","2.01%","90.76%","101","2.81%","9.24%","1,093","2.06%"
"40","964","1.95%","91.98%","84","2.34%","8.02%","1,048","1.98%"
"41","938","1.90%","92.87%","72","2.00%","7.13%","1,010","1.91%"
"42","901","1.82%","92.51%","73","2.03%","7.49%","974","1.84%"
"43","873","1.77%","91.51%","81","2.26%","8.49%","954","1.80%"
"44","831","1.68%","90.72%","85","2.37%","9.28%","916","1.73%"
"45","758","1.54%","90.67%","78","2.17%","9.33%","836","1.58%"
"46","694","1.41%","89.66%","80","2.23%","10.34%","774","1.46%"
"47","682","1.38%","92.16%","58","1.61%","7.84%","740","1.40%"
"48","680","1.38%","91.77%","61","1.70%","8.23%","741","1.40%"
"49","652","1.32%","91.70%","59","1.64%","8.30%","711","1.34%"
"50","540","1.09%","91.37%","51","1.42%","8.63%","591","1.12%"
"51","470","0.95%","92.34%","39","1.09%","7.66%","509","0.96%"
"52","461","0.93%","90.75%","47","1.31%","9.25%","508","0.96%"
"53","434","0.88%","89.30%","52","1.45%","10.70%","486","0.92%"
"54","412","0.83%","93.21%","30","0.84%","6.79%","442","0.83%"
"55","350","0.71%","96.95%","11","0.31%","3.05%","361","0.68%"
"56","303","0.61%","94.10%","19","0.53%","5.90%","322","0.61%"
"57","225","0.46%","93.75%","15","0.42%","6.25%","240","0.45%"
"58","206","0.42%","94.93%","11","0.31%","5.07%","217","0.41%"
"59","188","0.38%","91.71%","17","0.47%","8.29%","205","0.39%"
"60","143","0.29%","94.08%","9","0.25%","5.92%","152","0.29%"
"61","126","0.26%","96.92%","4","0.11%","3.08%","130","0.25%"
"62","108","0.22%","95.58%","5","0.14%","4.42%","113","0.21%"
"63","72","0.15%","97.30%","2","0.06%","2.70%","74","0.14%"
"64","85","0.17%","93.41%","6","0.17%","6.59%","91","0.17%"
"65","49","0.10%","94.23%","3","0.08%","5.77%","52","0.10%"
"66","46","0.09%","100.00%","","","","46","0.09%"
"67","38","0.08%","100.00%","","","","38","0.07%"
"68","33","0.07%","97.06%","1","0.03%","2.94%","34","0.06%"
"69","26","0.05%","100.00%","","","","26","0.05%"
"70","24","0.05%","92.31%","2","0.06%","7.69%","26","0.05%"
"71","13","0.03%","100.00%","","","","13","0.02%"
"72","20","0.04%","95.24%","1","0.03%","4.76%","21","0.04%"
"73","7","0.01%","100.00%","","","","7","0.01%"
"74","7","0.01%","77.78%","2","0.06%","22.22%","9","0.02%"
"75","8","0.02%","100.00%","","","","8","0.02%"
"76","10","0.02%","100.00%","","","","10","0.02%"
"77","5","0.01%","100.00%","","","","5","0.01%"
"78","2","0.01%","66.67%","1","0.03%","33.33%","3","0.01%"
"79","2","0.01%","100.00%","","","","2","0.01%"
"80","1","0.01%","100.00%","","","","1","0.01%"
"81","3","0.01%","100.00%","","","","3","0.01%"
"82","3","0.01%","100.00%","","","","3","0.01%"
"83","1","0.01%","100.00%","","","","1","0.01%"
"84","2","0.01%","100.00%","","","","2","0.01%"
"Total Reported","49,377","100%","93.22%","3,592","100%","6.78%","52,969","100%"
"Not Reported","2",,,"1",,,"3",
"Grand Total","49,379",,,"3,593",,,"52,972",
