"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"13","2","0.01%","100.00%","","","","2","0.01%"
"14","16","0.03%","94.12%","1","0.03%","5.88%","17","0.03%"
"15","65","0.13%","100.00%","","","","65","0.12%"
"16","181","0.37%","95.77%","8","0.23%","4.23%","189","0.36%"
"17","838","1.71%","96.77%","28","0.80%","3.23%","866","1.65%"
"18","1,605","3.27%","97.15%","47","1.34%","2.85%","1,652","3.14%"
"19","2,096","4.27%","96.95%","66","1.88%","3.05%","2,162","4.11%"
"20","2,250","4.58%","95.79%","99","2.82%","4.21%","2,349","4.46%"
"21","2,078","4.23%","95.41%","100","2.85%","4.59%","2,178","4.14%"
"22","2,165","4.41%","95.92%","92","2.62%","4.08%","2,257","4.29%"
"23","2,021","4.11%","93.69%","136","3.88%","6.31%","2,157","4.10%"
"24","2,027","4.13%","92.94%","154","4.39%","7.06%","2,181","4.14%"
"25","1,995","4.06%","93.75%","133","3.79%","6.25%","2,128","4.04%"
"26","1,849","3.76%","93.34%","132","3.76%","6.66%","1,981","3.76%"
"27","1,768","3.60%","94.60%","101","2.88%","5.40%","1,869","3.55%"
"28","1,655","3.37%","93.82%","109","3.11%","6.18%","1,764","3.35%"
"29","1,517","3.09%","93.76%","101","2.88%","6.24%","1,618","3.07%"
"30","1,556","3.17%","92.90%","119","3.39%","7.10%","1,675","3.18%"
"31","1,498","3.05%","93.16%","110","3.14%","6.84%","1,608","3.06%"
"32","1,417","2.88%","92.07%","122","3.48%","7.93%","1,539","2.92%"
"33","1,411","2.87%","92.40%","116","3.31%","7.60%","1,527","2.90%"
"34","1,390","2.83%","91.57%","128","3.65%","8.43%","1,518","2.88%"
"35","1,362","2.77%","91.10%","133","3.79%","8.90%","1,495","2.84%"
"36","1,368","2.78%","92.12%","117","3.34%","7.88%","1,485","2.82%"
"37","1,241","2.53%","91.32%","118","3.36%","8.68%","1,359","2.58%"
"38","1,205","2.45%","91.08%","118","3.36%","8.92%","1,323","2.51%"
"39","1,239","2.52%","91.37%","117","3.34%","8.63%","1,356","2.58%"
"40","1,180","2.40%","90.49%","124","3.53%","9.51%","1,304","2.48%"
"41","1,157","2.36%","90.67%","119","3.39%","9.33%","1,276","2.42%"
"42","1,035","2.11%","91.59%","95","2.71%","8.41%","1,130","2.15%"
"43","955","1.94%","91.04%","94","2.68%","8.96%","1,049","1.99%"
"44","885","1.80%","89.85%","100","2.85%","10.15%","985","1.87%"
"45","870","1.77%","91.10%","85","2.42%","8.90%","955","1.81%"
"46","723","1.47%","93.29%","52","1.48%","6.71%","775","1.47%"
"47","641","1.30%","89.28%","77","2.19%","10.72%","718","1.36%"
"48","598","1.22%","92.57%","48","1.37%","7.43%","646","1.23%"
"49","462","0.94%","91.49%","43","1.23%","8.51%","505","0.96%"
"50","433","0.88%","93.52%","30","0.86%","6.48%","463","0.88%"
"51","393","0.80%","93.35%","28","0.80%","6.65%","421","0.80%"
"52","347","0.71%","94.55%","20","0.57%","5.45%","367","0.70%"
"53","270","0.55%","93.75%","18","0.51%","6.25%","288","0.55%"
"54","221","0.45%","94.04%","14","0.40%","5.96%","235","0.45%"
"55","195","0.40%","94.20%","12","0.34%","5.80%","207","0.39%"
"56","171","0.35%","94.48%","10","0.29%","5.52%","181","0.34%"
"57","143","0.29%","95.97%","6","0.17%","4.03%","149","0.28%"
"58","115","0.23%","94.26%","7","0.20%","5.74%","122","0.23%"
"59","75","0.15%","93.75%","5","0.14%","6.25%","80","0.15%"
"60","74","0.15%","93.67%","5","0.14%","6.33%","79","0.15%"
"61","61","0.12%","96.83%","2","0.06%","3.17%","63","0.12%"
"62","57","0.12%","100.00%","","","","57","0.11%"
"63","55","0.11%","98.21%","1","0.03%","1.79%","56","0.11%"
"64","38","0.08%","95.00%","2","0.06%","5.00%","40","0.08%"
"65","32","0.07%","96.97%","1","0.03%","3.03%","33","0.06%"
"66","25","0.05%","96.15%","1","0.03%","3.85%","26","0.05%"
"67","19","0.04%","100.00%","","","","19","0.04%"
"68","18","0.04%","94.74%","1","0.03%","5.26%","19","0.04%"
"69","18","0.04%","100.00%","","","","18","0.03%"
"70","6","0.01%","75.00%","2","0.06%","25.00%","8","0.02%"
"71","6","0.01%","100.00%","","","","6","0.01%"
"72","5","0.01%","100.00%","","","","5","0.01%"
"73","6","0.01%","100.00%","","","","6","0.01%"
"74","5","0.01%","83.33%","1","0.03%","16.67%","6","0.01%"
"75","4","0.01%","100.00%","","","","4","0.01%"
"76","3","0.01%","100.00%","","","","3","0.01%"
"78","2","0.01%","100.00%","","","","2","0.01%"
"79","3","0.01%","100.00%","","","","3","0.01%"
"81","3","0.01%","100.00%","","","","3","0.01%"
"82","1","0.01%","100.00%","","","","1","0.01%"
"83","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","49,126","100%","93.34%","3,508","100%","6.66%","52,634","100%"
"Not Reported","1",,,"0",,,"1",
"Grand Total","49,127",,,"3,508",,,"52,635",
