"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"13","1","0.01%","100.00%","","","","1","0.01%"
"14","14","0.03%","93.33%","1","0.03%","6.67%","15","0.03%"
"15","58","0.12%","98.31%","1","0.03%","1.69%","59","0.11%"
"16","179","0.36%","95.21%","9","0.24%","4.79%","188","0.35%"
"17","757","1.53%","96.56%","27","0.72%","3.44%","784","1.48%"
"18","1,609","3.26%","97.16%","47","1.26%","2.84%","1,656","3.12%"
"19","2,115","4.28%","96.75%","71","1.90%","3.25%","2,186","4.11%"
"20","2,151","4.35%","94.67%","121","3.24%","5.33%","2,272","4.27%"
"21","2,117","4.28%","94.72%","118","3.16%","5.28%","2,235","4.21%"
"22","2,103","4.26%","95.12%","108","2.90%","4.88%","2,211","4.16%"
"23","2,035","4.12%","94.04%","129","3.46%","5.96%","2,164","4.07%"
"24","1,993","4.03%","93.48%","139","3.73%","6.52%","2,132","4.01%"
"25","1,940","3.93%","93.58%","133","3.57%","6.42%","2,073","3.90%"
"26","1,792","3.63%","93.04%","134","3.59%","6.96%","1,926","3.62%"
"27","1,871","3.79%","93.83%","123","3.30%","6.17%","1,994","3.75%"
"28","1,844","3.73%","93.37%","131","3.51%","6.63%","1,975","3.72%"
"29","1,695","3.43%","91.77%","152","4.08%","8.23%","1,847","3.48%"
"30","1,612","3.26%","92.64%","128","3.43%","7.36%","1,740","3.27%"
"31","1,479","2.99%","92.32%","123","3.30%","7.68%","1,602","3.01%"
"32","1,380","2.79%","93.24%","100","2.68%","6.76%","1,480","2.78%"
"33","1,283","2.60%","92.97%","97","2.60%","7.03%","1,380","2.60%"
"34","1,321","2.67%","92.31%","110","2.95%","7.69%","1,431","2.69%"
"35","1,280","2.59%","92.29%","107","2.87%","7.71%","1,387","2.61%"
"36","1,268","2.57%","91.35%","120","3.22%","8.65%","1,388","2.61%"
"37","1,231","2.49%","91.46%","115","3.08%","8.54%","1,346","2.53%"
"38","1,132","2.29%","90.85%","114","3.06%","9.15%","1,246","2.34%"
"39","1,107","2.24%","89.93%","124","3.33%","10.07%","1,231","2.32%"
"40","1,082","2.19%","91.39%","102","2.74%","8.61%","1,184","2.23%"
"41","1,051","2.13%","89.68%","121","3.24%","10.32%","1,172","2.21%"
"42","993","2.01%","89.86%","112","3.00%","10.14%","1,105","2.08%"
"43","978","1.98%","90.98%","97","2.60%","9.02%","1,075","2.02%"
"44","934","1.89%","91.66%","85","2.28%","8.34%","1,019","1.92%"
"45","878","1.78%","89.32%","105","2.82%","10.68%","983","1.85%"
"46","796","1.61%","90.05%","88","2.36%","9.95%","884","1.66%"
"47","718","1.45%","90.89%","72","1.93%","9.11%","790","1.49%"
"48","652","1.32%","89.68%","75","2.01%","10.32%","727","1.37%"
"49","604","1.22%","92.64%","48","1.29%","7.36%","652","1.23%"
"50","494","1.00%","90.81%","50","1.34%","9.19%","544","1.02%"
"51","462","0.93%","93.71%","31","0.83%","6.29%","493","0.93%"
"52","411","0.83%","93.20%","30","0.80%","6.80%","441","0.83%"
"53","329","0.67%","88.92%","41","1.10%","11.08%","370","0.70%"
"54","249","0.50%","93.61%","17","0.46%","6.39%","266","0.50%"
"55","268","0.54%","96.40%","10","0.27%","3.60%","278","0.52%"
"56","201","0.41%","92.63%","16","0.43%","7.37%","217","0.41%"
"57","163","0.33%","94.22%","10","0.27%","5.78%","173","0.33%"
"58","133","0.27%","95.00%","7","0.19%","5.00%","140","0.26%"
"59","140","0.28%","93.96%","9","0.24%","6.04%","149","0.28%"
"60","90","0.18%","95.74%","4","0.11%","4.26%","94","0.18%"
"61","66","0.13%","95.65%","3","0.08%","4.35%","69","0.13%"
"62","57","0.12%","96.61%","2","0.05%","3.39%","59","0.11%"
"63","51","0.10%","96.23%","2","0.05%","3.77%","53","0.10%"
"64","41","0.08%","97.62%","1","0.03%","2.38%","42","0.08%"
"65","34","0.07%","97.14%","1","0.03%","2.86%","35","0.07%"
"66","28","0.06%","96.55%","1","0.03%","3.45%","29","0.05%"
"67","29","0.06%","93.55%","2","0.05%","6.45%","31","0.06%"
"68","28","0.06%","96.55%","1","0.03%","3.45%","29","0.05%"
"69","24","0.05%","100.00%","","","","24","0.05%"
"70","11","0.02%","84.62%","2","0.05%","15.38%","13","0.02%"
"71","8","0.02%","100.00%","","","","8","0.02%"
"72","8","0.02%","100.00%","","","","8","0.02%"
"73","9","0.02%","100.00%","","","","9","0.02%"
"74","6","0.01%","100.00%","","","","6","0.01%"
"75","7","0.01%","100.00%","","","","7","0.01%"
"76","6","0.01%","100.00%","","","","6","0.01%"
"77","2","0.01%","66.67%","1","0.03%","33.33%","3","0.01%"
"78","2","0.01%","100.00%","","","","2","0.01%"
"79","5","0.01%","83.33%","1","0.03%","16.67%","6","0.01%"
"80","1","0.01%","100.00%","","","","1","0.01%"
"81","1","0.01%","100.00%","","","","1","0.01%"
"84","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","49,418","100%","92.98%","3,729","100%","7.02%","53,147","100%"
"Not Reported","106",,,"15",,,"121",
"Grand Total","49,524",,,"3,744",,,"53,268",
