"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"13","2","0.01%","100.00%","","","","2","0.01%"
"14","17","0.04%","94.44%","1","0.04%","5.56%","18","0.04%"
"15","64","0.14%","95.52%","3","0.11%","4.48%","67","0.14%"
"16","187","0.41%","95.90%","8","0.29%","4.10%","195","0.41%"
"17","849","1.88%","96.92%","27","0.99%","3.08%","876","1.83%"
"18","1,558","3.45%","97.38%","42","1.54%","2.63%","1,600","3.34%"
"19","2,035","4.50%","97.00%","63","2.31%","3.00%","2,098","4.38%"
"20","2,140","4.74%","96.27%","83","3.04%","3.73%","2,223","4.64%"
"21","1,971","4.36%","95.68%","89","3.26%","4.32%","2,060","4.30%"
"22","2,104","4.66%","96.25%","82","3.01%","3.75%","2,186","4.56%"
"23","1,902","4.21%","94.49%","111","4.07%","5.51%","2,013","4.20%"
"24","1,892","4.19%","94.08%","119","4.37%","5.92%","2,011","4.20%"
"25","1,799","3.98%","94.63%","102","3.74%","5.37%","1,901","3.97%"
"26","1,681","3.72%","94.92%","90","3.30%","5.08%","1,771","3.70%"
"27","1,533","3.39%","95.75%","68","2.49%","4.25%","1,601","3.34%"
"28","1,489","3.30%","94.96%","79","2.90%","5.04%","1,568","3.27%"
"29","1,387","3.07%","93.91%","90","3.30%","6.09%","1,477","3.08%"
"30","1,435","3.18%","94.22%","88","3.23%","5.78%","1,523","3.18%"
"31","1,386","3.07%","93.71%","93","3.41%","6.29%","1,479","3.09%"
"32","1,361","3.01%","94.12%","85","3.12%","5.88%","1,446","3.02%"
"33","1,356","3.00%","92.94%","103","3.78%","7.06%","1,459","3.05%"
"34","1,255","2.78%","93.03%","94","3.45%","6.97%","1,349","2.82%"
"35","1,231","2.72%","92.84%","95","3.48%","7.16%","1,326","2.77%"
"36","1,275","2.82%","93.27%","92","3.37%","6.73%","1,367","2.85%"
"37","1,188","2.63%","93.25%","86","3.15%","6.75%","1,274","2.66%"
"38","1,119","2.48%","91.20%","108","3.96%","8.80%","1,227","2.56%"
"39","1,132","2.51%","92.71%","89","3.26%","7.29%","1,221","2.55%"
"40","1,049","2.32%","91.86%","93","3.41%","8.14%","1,142","2.38%"
"41","1,012","2.24%","91.34%","96","3.52%","8.66%","1,108","2.31%"
"42","920","2.04%","92.18%","78","2.86%","7.82%","998","2.08%"
"43","844","1.87%","93.05%","63","2.31%","6.95%","907","1.89%"
"44","833","1.84%","94.12%","52","1.91%","5.88%","885","1.85%"
"45","699","1.55%","91.13%","68","2.49%","8.87%","767","1.60%"
"46","639","1.41%","93.15%","47","1.72%","6.85%","686","1.43%"
"47","530","1.17%","92.98%","40","1.47%","7.02%","570","1.19%"
"48","511","1.13%","91.58%","47","1.72%","8.42%","558","1.16%"
"49","396","0.88%","93.84%","26","0.95%","6.16%","422","0.88%"
"50","364","0.81%","91.69%","33","1.21%","8.31%","397","0.83%"
"51","338","0.75%","95.21%","17","0.62%","4.79%","355","0.74%"
"52","282","0.62%","97.24%","8","0.29%","2.76%","290","0.61%"
"53","222","0.49%","93.67%","15","0.55%","6.33%","237","0.49%"
"54","185","0.41%","92.50%","15","0.55%","7.50%","200","0.42%"
"55","170","0.38%","97.14%","5","0.18%","2.86%","175","0.37%"
"56","139","0.31%","95.21%","7","0.26%","4.79%","146","0.30%"
"57","128","0.28%","96.24%","5","0.18%","3.76%","133","0.28%"
"58","101","0.22%","98.06%","2","0.07%","1.94%","103","0.21%"
"59","60","0.13%","92.31%","5","0.18%","7.69%","65","0.14%"
"60","74","0.16%","93.67%","5","0.18%","6.33%","79","0.16%"
"61","58","0.13%","96.67%","2","0.07%","3.33%","60","0.13%"
"62","51","0.11%","100.00%","","","","51","0.11%"
"63","49","0.11%","98.00%","1","0.04%","2.00%","50","0.10%"
"64","30","0.07%","96.77%","1","0.04%","3.23%","31","0.06%"
"65","27","0.06%","96.43%","1","0.04%","3.57%","28","0.06%"
"66","26","0.06%","96.30%","1","0.04%","3.70%","27","0.06%"
"67","19","0.04%","100.00%","","","","19","0.04%"
"68","16","0.04%","94.12%","1","0.04%","5.88%","17","0.04%"
"69","20","0.04%","95.24%","1","0.04%","4.76%","21","0.04%"
"70","6","0.01%","85.71%","1","0.04%","14.29%","7","0.01%"
"71","7","0.02%","100.00%","","","","7","0.01%"
"72","7","0.02%","100.00%","","","","7","0.01%"
"73","6","0.01%","100.00%","","","","6","0.01%"
"74","5","0.01%","100.00%","","","","5","0.01%"
"75","3","0.01%","100.00%","","","","3","0.01%"
"76","2","0.01%","100.00%","","","","2","0.01%"
"78","2","0.01%","100.00%","","","","2","0.01%"
"79","2","0.01%","100.00%","","","","2","0.01%"
"80","1","0.01%","100.00%","","","","1","0.01%"
"81","2","0.01%","100.00%","","","","2","0.01%"
"83","1","0.01%","100.00%","","","","1","0.01%"
"85","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","45,185","100%","94.31%","2,726","100%","5.69%","47,911","100%"
"Not Reported","1",,,"0",,,"1",
"Grand Total","45,186",,,"2,726",,,"47,912",
