"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"14","12","0.02%","85.71%","2","0.05%","14.29%","14","0.03%"
"15","51","0.10%","100.00%","","","","51","0.09%"
"16","130","0.25%","98.48%","2","0.05%","1.52%","132","0.24%"
"17","699","1.37%","95.88%","30","0.76%","4.12%","729","1.33%"
"18","1,289","2.52%","96.63%","45","1.14%","3.37%","1,334","2.42%"
"19","1,838","3.60%","97.09%","55","1.40%","2.91%","1,893","3.44%"
"20","2,074","4.06%","95.75%","92","2.34%","4.25%","2,166","3.94%"
"21","2,100","4.11%","95.76%","93","2.36%","4.24%","2,193","3.99%"
"22","2,154","4.22%","94.47%","126","3.20%","5.53%","2,280","4.14%"
"23","2,028","3.97%","94.15%","126","3.20%","5.85%","2,154","3.92%"
"24","2,014","3.94%","92.34%","167","4.24%","7.66%","2,181","3.96%"
"25","1,973","3.86%","93.20%","144","3.65%","6.80%","2,117","3.85%"
"26","1,941","3.80%","93.54%","134","3.40%","6.46%","2,075","3.77%"
"27","1,910","3.74%","92.72%","150","3.81%","7.28%","2,060","3.74%"
"28","1,806","3.54%","92.43%","148","3.76%","7.57%","1,954","3.55%"
"29","1,748","3.42%","92.68%","138","3.50%","7.32%","1,886","3.43%"
"30","1,692","3.31%","91.66%","154","3.91%","8.34%","1,846","3.36%"
"31","1,571","3.08%","90.55%","164","4.16%","9.45%","1,735","3.15%"
"32","1,499","2.94%","90.85%","151","3.83%","9.15%","1,650","3.00%"
"33","1,491","2.92%","91.47%","139","3.53%","8.53%","1,630","2.96%"
"34","1,392","2.73%","90.51%","146","3.71%","9.49%","1,538","2.80%"
"35","1,415","2.77%","92.06%","122","3.10%","7.94%","1,537","2.79%"
"36","1,356","2.66%","92.24%","114","2.89%","7.76%","1,470","2.67%"
"37","1,339","2.62%","92.15%","114","2.89%","7.85%","1,453","2.64%"
"38","1,220","2.39%","90.77%","124","3.15%","9.23%","1,344","2.44%"
"39","1,103","2.16%","90.86%","111","2.82%","9.14%","1,214","2.21%"
"40","1,053","2.06%","90.93%","105","2.66%","9.07%","1,158","2.10%"
"41","1,011","1.98%","93.09%","75","1.90%","6.91%","1,086","1.97%"
"42","891","1.74%","91.76%","80","2.03%","8.24%","971","1.77%"
"43","903","1.77%","92.14%","77","1.95%","7.86%","980","1.78%"
"44","773","1.51%","90.83%","78","1.98%","9.17%","851","1.55%"
"45","750","1.47%","90.36%","80","2.03%","9.64%","830","1.51%"
"46","760","1.49%","90.58%","79","2.01%","9.42%","839","1.53%"
"47","674","1.32%","89.75%","77","1.95%","10.25%","751","1.37%"
"48","685","1.34%","90.61%","71","1.80%","9.39%","756","1.37%"
"49","634","1.24%","92.55%","51","1.29%","7.45%","685","1.25%"
"50","585","1.15%","92.42%","48","1.22%","7.58%","633","1.15%"
"51","508","0.99%","94.07%","32","0.81%","5.93%","540","0.98%"
"52","523","1.02%","90.33%","56","1.42%","9.67%","579","1.05%"
"53","494","0.97%","91.14%","48","1.22%","8.86%","542","0.99%"
"54","433","0.85%","92.52%","35","0.89%","7.48%","468","0.85%"
"55","390","0.76%","94.89%","21","0.53%","5.11%","411","0.75%"
"56","334","0.65%","91.26%","32","0.81%","8.74%","366","0.67%"
"57","292","0.57%","94.19%","18","0.46%","5.81%","310","0.56%"
"58","256","0.50%","94.12%","16","0.41%","5.88%","272","0.49%"
"59","200","0.39%","92.59%","16","0.41%","7.41%","216","0.39%"
"60","188","0.37%","94.00%","12","0.30%","6.00%","200","0.36%"
"61","161","0.32%","97.58%","4","0.10%","2.42%","165","0.30%"
"62","133","0.26%","93.01%","10","0.25%","6.99%","143","0.26%"
"63","108","0.21%","94.74%","6","0.15%","5.26%","114","0.21%"
"64","106","0.21%","94.64%","6","0.15%","5.36%","112","0.20%"
"65","65","0.13%","94.20%","4","0.10%","5.80%","69","0.13%"
"66","48","0.09%","96.00%","2","0.05%","4.00%","50","0.09%"
"67","47","0.09%","95.92%","2","0.05%","4.08%","49","0.09%"
"68","41","0.08%","97.62%","1","0.03%","2.38%","42","0.08%"
"69","33","0.06%","94.29%","2","0.05%","5.71%","35","0.06%"
"70","35","0.07%","97.22%","1","0.03%","2.78%","36","0.07%"
"71","19","0.04%","95.00%","1","0.03%","5.00%","20","0.04%"
"72","18","0.04%","94.74%","1","0.03%","5.26%","19","0.03%"
"73","15","0.03%","100.00%","","","","15","0.03%"
"74","12","0.02%","92.31%","1","0.03%","7.69%","13","0.02%"
"75","9","0.02%","100.00%","","","","9","0.02%"
"76","11","0.02%","100.00%","","","","11","0.02%"
"77","6","0.01%","100.00%","","","","6","0.01%"
"78","4","0.01%","100.00%","","","","4","0.01%"
"79","2","0.01%","100.00%","","","","2","0.01%"
"80","1","0.01%","50.00%","1","0.03%","50.00%","2","0.01%"
"81","3","0.01%","100.00%","","","","3","0.01%"
"82","6","0.01%","100.00%","","","","6","0.01%"
"83","2","0.01%","100.00%","","","","2","0.01%"
"84","3","0.01%","100.00%","","","","3","0.01%"
"85","1","0.01%","100.00%","","","","1","0.01%"
"86","1","0.01%","100.00%","","","","1","0.01%"
"87","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","51,073","100%","92.84%","3,940","100%","7.16%","55,013","100%"
"Not Reported","1",,,"0",,,"1",
"Grand Total","51,074",,,"3,940",,,"55,014",
