"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"13","1","0.01%","100.00%","","","","1","0.01%"
"14","13","0.03%","92.86%","1","0.03%","7.14%","14","0.03%"
"15","62","0.12%","100.00%","","","","62","0.11%"
"16","190","0.37%","95.48%","9","0.26%","4.52%","199","0.37%"
"17","815","1.60%","96.79%","27","0.78%","3.21%","842","1.55%"
"18","1,603","3.15%","97.15%","47","1.35%","2.85%","1,650","3.04%"
"19","2,127","4.18%","96.86%","69","1.99%","3.14%","2,196","4.04%"
"20","2,137","4.20%","95.27%","106","3.05%","4.73%","2,243","4.13%"
"21","2,130","4.19%","95.17%","108","3.11%","4.83%","2,238","4.12%"
"22","2,193","4.31%","95.81%","96","2.76%","4.19%","2,289","4.21%"
"23","2,097","4.12%","94.59%","120","3.46%","5.41%","2,217","4.08%"
"24","1,991","3.92%","93.26%","144","4.15%","6.74%","2,135","3.93%"
"25","2,066","4.06%","94.17%","128","3.69%","5.83%","2,194","4.04%"
"26","1,931","3.80%","94.70%","108","3.11%","5.30%","2,039","3.75%"
"27","1,920","3.78%","93.61%","131","3.77%","6.39%","2,051","3.78%"
"28","1,831","3.60%","94.09%","115","3.31%","5.91%","1,946","3.58%"
"29","1,709","3.36%","93.24%","124","3.57%","6.76%","1,833","3.37%"
"30","1,602","3.15%","92.98%","121","3.48%","7.02%","1,723","3.17%"
"31","1,523","3.00%","93.90%","99","2.85%","6.10%","1,622","2.99%"
"32","1,416","2.78%","92.49%","115","3.31%","7.51%","1,531","2.82%"
"33","1,412","2.78%","95.08%","73","2.10%","4.92%","1,485","2.73%"
"34","1,401","2.76%","93.09%","104","2.99%","6.91%","1,505","2.77%"
"35","1,350","2.65%","91.90%","119","3.43%","8.10%","1,469","2.70%"
"36","1,353","2.66%","92.29%","113","3.25%","7.71%","1,466","2.70%"
"37","1,273","2.50%","92.18%","108","3.11%","7.82%","1,381","2.54%"
"38","1,164","2.29%","90.87%","117","3.37%","9.13%","1,281","2.36%"
"39","1,235","2.43%","91.14%","120","3.46%","8.86%","1,355","2.49%"
"40","1,148","2.26%","92.43%","94","2.71%","7.57%","1,242","2.29%"
"41","1,173","2.31%","90.65%","121","3.48%","9.35%","1,294","2.38%"
"42","1,079","2.12%","90.90%","108","3.11%","9.10%","1,187","2.19%"
"43","1,025","2.02%","89.83%","116","3.34%","10.17%","1,141","2.10%"
"44","939","1.85%","90.99%","93","2.68%","9.01%","1,032","1.90%"
"45","952","1.87%","91.28%","91","2.62%","8.72%","1,043","1.92%"
"46","835","1.64%","92.27%","70","2.02%","7.73%","905","1.67%"
"47","750","1.47%","92.59%","60","1.73%","7.41%","810","1.49%"
"48","624","1.23%","90.04%","69","1.99%","9.96%","693","1.28%"
"49","565","1.11%","93.54%","39","1.12%","6.46%","604","1.11%"
"50","502","0.99%","93.83%","33","0.95%","6.17%","535","0.98%"
"51","432","0.85%","93.91%","28","0.81%","6.09%","460","0.85%"
"52","403","0.79%","94.60%","23","0.66%","5.40%","426","0.78%"
"53","292","0.57%","90.97%","29","0.84%","9.03%","321","0.59%"
"54","228","0.45%","91.57%","21","0.60%","8.43%","249","0.46%"
"55","235","0.46%","97.11%","7","0.20%","2.89%","242","0.45%"
"56","207","0.41%","94.52%","12","0.35%","5.48%","219","0.40%"
"57","152","0.30%","92.68%","12","0.35%","7.32%","164","0.30%"
"58","127","0.25%","94.07%","8","0.23%","5.93%","135","0.25%"
"59","126","0.25%","95.45%","6","0.17%","4.55%","132","0.24%"
"60","86","0.17%","97.73%","2","0.06%","2.27%","88","0.16%"
"61","64","0.13%","98.46%","1","0.03%","1.54%","65","0.12%"
"62","62","0.12%","98.41%","1","0.03%","1.59%","63","0.12%"
"63","58","0.11%","100.00%","","","","58","0.11%"
"64","48","0.09%","96.00%","2","0.06%","4.00%","50","0.09%"
"65","38","0.07%","100.00%","","","","38","0.07%"
"66","26","0.05%","96.30%","1","0.03%","3.70%","27","0.05%"
"67","24","0.05%","100.00%","","","","24","0.04%"
"68","21","0.04%","100.00%","","","","21","0.04%"
"69","23","0.05%","100.00%","","","","23","0.04%"
"70","8","0.02%","80.00%","2","0.06%","20.00%","10","0.02%"
"71","8","0.02%","100.00%","","","","8","0.01%"
"72","8","0.02%","100.00%","","","","8","0.01%"
"73","7","0.01%","100.00%","","","","7","0.01%"
"74","8","0.02%","88.89%","1","0.03%","11.11%","9","0.02%"
"75","4","0.01%","100.00%","","","","4","0.01%"
"76","8","0.02%","100.00%","","","","8","0.01%"
"77","1","0.01%","100.00%","","","","1","0.01%"
"78","1","0.01%","100.00%","","","","1","0.01%"
"79","4","0.01%","80.00%","1","0.03%","20.00%","5","0.01%"
"80","1","0.01%","100.00%","","","","1","0.01%"
"81","1","0.01%","100.00%","","","","1","0.01%"
"84","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","50,849","100%","93.61%","3,473","100%","6.39%","54,322","100%"
"Not Reported","0",,,"0",,,"0",
"Grand Total","50,849",,,"3,473",,,"54,322",
