"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"13","1","0.01%","100.00%","","","","1","0.01%"
"14","5","0.01%","83.33%","1","0.03%","16.67%","6","0.01%"
"15","32","0.07%","100.00%","","","","32","0.07%"
"16","114","0.26%","98.28%","2","0.07%","1.72%","116","0.25%"
"17","566","1.30%","95.77%","25","0.84%","4.23%","591","1.27%"
"18","1,143","2.62%","96.86%","37","1.25%","3.14%","1,180","2.54%"
"19","1,570","3.60%","96.97%","49","1.65%","3.03%","1,619","3.48%"
"20","1,752","4.02%","95.42%","84","2.83%","4.58%","1,836","3.95%"
"21","1,744","4.00%","95.93%","74","2.50%","4.07%","1,818","3.91%"
"22","1,801","4.13%","95.29%","89","3.00%","4.71%","1,890","4.06%"
"23","1,708","3.92%","94.78%","94","3.17%","5.22%","1,802","3.87%"
"24","1,630","3.74%","93.14%","120","4.05%","6.86%","1,750","3.76%"
"25","1,616","3.71%","94.12%","101","3.41%","5.88%","1,717","3.69%"
"26","1,612","3.70%","93.23%","117","3.95%","6.77%","1,729","3.72%"
"27","1,642","3.77%","94.10%","103","3.48%","5.90%","1,745","3.75%"
"28","1,515","3.48%","93.63%","103","3.48%","6.37%","1,618","3.48%"
"29","1,555","3.57%","93.17%","114","3.85%","6.83%","1,669","3.59%"
"30","1,496","3.43%","92.63%","119","4.01%","7.37%","1,615","3.47%"
"31","1,381","3.17%","92.50%","112","3.78%","7.50%","1,493","3.21%"
"32","1,264","2.90%","91.99%","110","3.71%","8.01%","1,374","2.95%"
"33","1,302","2.99%","90.99%","129","4.35%","9.01%","1,431","3.08%"
"34","1,214","2.79%","92.32%","101","3.41%","7.68%","1,315","2.83%"
"35","1,199","2.75%","93.09%","89","3.00%","6.91%","1,288","2.77%"
"36","1,190","2.73%","94.07%","75","2.53%","5.93%","1,265","2.72%"
"37","1,099","2.52%","93.29%","79","2.67%","6.71%","1,178","2.53%"
"38","1,060","2.43%","92.58%","85","2.87%","7.42%","1,145","2.46%"
"39","1,001","2.30%","91.75%","90","3.04%","8.25%","1,091","2.34%"
"40","963","2.21%","91.63%","88","2.97%","8.37%","1,051","2.26%"
"41","924","2.12%","92.31%","77","2.60%","7.69%","1,001","2.15%"
"42","798","1.83%","93.77%","53","1.79%","6.23%","851","1.83%"
"43","733","1.68%","92.32%","61","2.06%","7.68%","794","1.71%"
"44","663","1.52%","91.83%","59","1.99%","8.17%","722","1.55%"
"45","681","1.56%","93.03%","51","1.72%","6.97%","732","1.57%"
"46","621","1.43%","92.55%","50","1.69%","7.45%","671","1.44%"
"47","587","1.35%","91.29%","56","1.89%","8.71%","643","1.38%"
"48","588","1.35%","92.31%","49","1.65%","7.69%","637","1.37%"
"49","498","1.14%","93.08%","37","1.25%","6.92%","535","1.15%"
"50","480","1.10%","91.25%","46","1.55%","8.75%","526","1.13%"
"51","411","0.94%","94.70%","23","0.78%","5.30%","434","0.93%"
"52","423","0.97%","93.38%","30","1.01%","6.62%","453","0.97%"
"53","391","0.90%","91.78%","35","1.18%","8.22%","426","0.92%"
"54","332","0.76%","92.74%","26","0.88%","7.26%","358","0.77%"
"55","291","0.67%","95.10%","15","0.51%","4.90%","306","0.66%"
"56","281","0.64%","93.67%","19","0.64%","6.33%","300","0.64%"
"57","259","0.59%","93.50%","18","0.61%","6.50%","277","0.60%"
"58","244","0.56%","94.21%","15","0.51%","5.79%","259","0.56%"
"59","198","0.45%","92.96%","15","0.51%","7.04%","213","0.46%"
"60","166","0.38%","97.08%","5","0.17%","2.92%","171","0.37%"
"61","144","0.33%","94.74%","8","0.27%","5.26%","152","0.33%"
"62","137","0.31%","94.48%","8","0.27%","5.52%","145","0.31%"
"63","104","0.24%","95.41%","5","0.17%","4.59%","109","0.23%"
"64","72","0.17%","97.30%","2","0.07%","2.70%","74","0.16%"
"65","73","0.17%","100.00%","","","","73","0.16%"
"66","42","0.10%","93.33%","3","0.10%","6.67%","45","0.10%"
"67","44","0.10%","97.78%","1","0.03%","2.22%","45","0.10%"
"68","39","0.09%","92.86%","3","0.10%","7.14%","42","0.09%"
"69","33","0.08%","97.06%","1","0.03%","2.94%","34","0.07%"
"70","25","0.06%","100.00%","","","","25","0.05%"
"71","19","0.04%","95.00%","1","0.03%","5.00%","20","0.04%"
"72","17","0.04%","94.44%","1","0.03%","5.56%","18","0.04%"
"73","19","0.04%","100.00%","","","","19","0.04%"
"74","10","0.02%","90.91%","1","0.03%","9.09%","11","0.02%"
"75","11","0.03%","100.00%","","","","11","0.02%"
"76","8","0.02%","100.00%","","","","8","0.02%"
"77","4","0.01%","100.00%","","","","4","0.01%"
"78","7","0.02%","100.00%","","","","7","0.02%"
"80","2","0.01%","100.00%","","","","2","0.01%"
"81","5","0.01%","100.00%","","","","5","0.01%"
"82","5","0.01%","100.00%","","","","5","0.01%"
"83","3","0.01%","100.00%","","","","3","0.01%"
"84","2","0.01%","100.00%","","","","2","0.01%"
"86","1","0.01%","100.00%","","","","1","0.01%"
"87","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","43,571","100%","93.63%","2,964","100%","6.37%","46,535","100%"
"Not Reported","1",,,"0",,,"1",
"Grand Total","43,572",,,"2,964",,,"46,536",
