"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"13","1","0.01%","100.00%","","","","1","0.01%"
"14","13","0.03%","92.86%","1","0.03%","7.14%","14","0.03%"
"15","63","0.13%","98.44%","1","0.03%","1.56%","64","0.12%"
"16","183","0.37%","95.31%","9","0.24%","4.69%","192","0.36%"
"17","754","1.54%","97.04%","23","0.62%","2.96%","777","1.48%"
"18","1,588","3.24%","97.54%","40","1.07%","2.46%","1,628","3.09%"
"19","2,188","4.47%","96.60%","77","2.07%","3.40%","2,265","4.30%"
"20","2,172","4.44%","94.76%","120","3.22%","5.24%","2,292","4.35%"
"21","2,210","4.51%","94.97%","117","3.14%","5.03%","2,327","4.42%"
"22","2,158","4.41%","94.82%","118","3.17%","5.18%","2,276","4.32%"
"23","2,015","4.12%","94.16%","125","3.36%","5.84%","2,140","4.06%"
"24","1,997","4.08%","93.41%","141","3.79%","6.59%","2,138","4.06%"
"25","1,883","3.85%","92.94%","143","3.84%","7.06%","2,026","3.85%"
"26","1,792","3.66%","93.72%","120","3.22%","6.28%","1,912","3.63%"
"27","1,766","3.61%","93.14%","130","3.49%","6.86%","1,896","3.60%"
"28","1,748","3.57%","93.28%","126","3.38%","6.72%","1,874","3.56%"
"29","1,685","3.44%","92.99%","127","3.41%","7.01%","1,812","3.44%"
"30","1,631","3.33%","92.83%","126","3.38%","7.17%","1,757","3.34%"
"31","1,484","3.03%","91.49%","138","3.70%","8.51%","1,622","3.08%"
"32","1,378","2.82%","93.05%","103","2.77%","6.95%","1,481","2.81%"
"33","1,301","2.66%","92.07%","112","3.01%","7.93%","1,413","2.68%"
"34","1,236","2.53%","90.48%","130","3.49%","9.52%","1,366","2.59%"
"35","1,217","2.49%","92.27%","102","2.74%","7.73%","1,319","2.50%"
"36","1,205","2.46%","91.70%","109","2.93%","8.30%","1,314","2.49%"
"37","1,188","2.43%","92.16%","101","2.71%","7.84%","1,289","2.45%"
"38","1,106","2.26%","91.48%","103","2.77%","8.52%","1,209","2.30%"
"39","1,075","2.20%","89.43%","127","3.41%","10.57%","1,202","2.28%"
"40","1,063","2.17%","91.17%","103","2.77%","8.83%","1,166","2.21%"
"41","967","1.98%","90.21%","105","2.82%","9.79%","1,072","2.04%"
"42","989","2.02%","89.99%","110","2.95%","10.01%","1,099","2.09%"
"43","915","1.87%","90.33%","98","2.63%","9.67%","1,013","1.92%"
"44","888","1.81%","90.43%","94","2.52%","9.57%","982","1.86%"
"45","833","1.70%","90.45%","88","2.36%","9.55%","921","1.75%"
"46","775","1.58%","89.08%","95","2.55%","10.92%","870","1.65%"
"47","709","1.45%","90.55%","74","1.99%","9.45%","783","1.49%"
"48","659","1.35%","90.90%","66","1.77%","9.10%","725","1.38%"
"49","607","1.24%","92.25%","51","1.37%","7.75%","658","1.25%"
"50","509","1.04%","91.71%","46","1.23%","8.29%","555","1.05%"
"51","444","0.91%","92.12%","38","1.02%","7.88%","482","0.92%"
"52","417","0.85%","93.08%","31","0.83%","6.92%","448","0.85%"
"53","357","0.73%","90.15%","39","1.05%","9.85%","396","0.75%"
"54","257","0.53%","92.78%","20","0.54%","7.22%","277","0.53%"
"55","264","0.54%","91.03%","26","0.70%","8.97%","290","0.55%"
"56","230","0.47%","95.04%","12","0.32%","4.96%","242","0.46%"
"57","181","0.37%","95.26%","9","0.24%","4.74%","190","0.36%"
"58","134","0.27%","92.41%","11","0.30%","7.59%","145","0.28%"
"59","150","0.31%","93.75%","10","0.27%","6.25%","160","0.30%"
"60","104","0.21%","93.69%","7","0.19%","6.31%","111","0.21%"
"61","83","0.17%","95.40%","4","0.11%","4.60%","87","0.17%"
"62","69","0.14%","97.18%","2","0.05%","2.82%","71","0.13%"
"63","53","0.11%","94.64%","3","0.08%","5.36%","56","0.11%"
"64","50","0.10%","98.04%","1","0.03%","1.96%","51","0.10%"
"65","38","0.08%","100.00%","","","","38","0.07%"
"66","26","0.05%","96.30%","1","0.03%","3.70%","27","0.05%"
"67","21","0.04%","87.50%","3","0.08%","12.50%","24","0.05%"
"68","22","0.04%","91.67%","2","0.05%","8.33%","24","0.05%"
"69","28","0.06%","100.00%","","","","28","0.05%"
"70","15","0.03%","88.24%","2","0.05%","11.76%","17","0.03%"
"71","6","0.01%","100.00%","","","","6","0.01%"
"72","10","0.02%","76.92%","3","0.08%","23.08%","13","0.02%"
"73","8","0.02%","100.00%","","","","8","0.02%"
"74","4","0.01%","100.00%","","","","4","0.01%"
"75","9","0.02%","100.00%","","","","9","0.02%"
"76","8","0.02%","100.00%","","","","8","0.02%"
"77","2","0.01%","66.67%","1","0.03%","33.33%","3","0.01%"
"78","2","0.01%","100.00%","","","","2","0.01%"
"79","2","0.01%","66.67%","1","0.03%","33.33%","3","0.01%"
"80","2","0.01%","100.00%","","","","2","0.01%"
"81","1","0.01%","100.00%","","","","1","0.01%"
"82","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","48,949","100%","92.93%","3,725","100%","7.07%","52,674","100%"
"Not Reported","0",,,"0",,,"0",
"Grand Total","48,949",,,"3,725",,,"52,674",
