"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"13","1","0.01%","100.00%","","","","1","0.01%"
"14","13","0.03%","92.86%","1","0.03%","7.14%","14","0.03%"
"15","62","0.12%","98.41%","1","0.03%","1.59%","63","0.12%"
"16","184","0.37%","95.34%","9","0.25%","4.66%","193","0.36%"
"17","818","1.64%","97.03%","25","0.69%","2.97%","843","1.57%"
"18","1,594","3.19%","97.20%","46","1.28%","2.80%","1,640","3.06%"
"19","2,098","4.20%","96.59%","74","2.05%","3.41%","2,172","4.06%"
"20","2,116","4.24%","95.06%","110","3.05%","4.94%","2,226","4.16%"
"21","2,111","4.23%","95.05%","110","3.05%","4.95%","2,221","4.15%"
"22","2,172","4.35%","95.77%","96","2.66%","4.23%","2,268","4.23%"
"23","2,077","4.16%","94.28%","126","3.50%","5.72%","2,203","4.11%"
"24","1,976","3.96%","93.74%","132","3.66%","6.26%","2,108","3.94%"
"25","2,025","4.05%","93.84%","133","3.69%","6.16%","2,158","4.03%"
"26","1,860","3.72%","93.99%","119","3.30%","6.01%","1,979","3.69%"
"27","1,863","3.73%","93.29%","134","3.72%","6.71%","1,997","3.73%"
"28","1,787","3.58%","93.36%","127","3.52%","6.64%","1,914","3.57%"
"29","1,677","3.36%","92.19%","142","3.94%","7.81%","1,819","3.40%"
"30","1,589","3.18%","92.82%","123","3.41%","7.18%","1,712","3.20%"
"31","1,502","3.01%","93.35%","107","2.97%","6.65%","1,609","3.00%"
"32","1,396","2.79%","92.57%","112","3.11%","7.43%","1,508","2.82%"
"33","1,372","2.75%","94.49%","80","2.22%","5.51%","1,452","2.71%"
"34","1,380","2.76%","92.56%","111","3.08%","7.44%","1,491","2.78%"
"35","1,296","2.59%","92.24%","109","3.02%","7.76%","1,405","2.62%"
"36","1,319","2.64%","91.09%","129","3.58%","8.91%","1,448","2.70%"
"37","1,271","2.54%","91.84%","113","3.13%","8.16%","1,384","2.58%"
"38","1,149","2.30%","90.47%","121","3.36%","9.53%","1,270","2.37%"
"39","1,203","2.41%","90.79%","122","3.38%","9.21%","1,325","2.47%"
"40","1,116","2.23%","92.69%","88","2.44%","7.31%","1,204","2.25%"
"41","1,144","2.29%","89.87%","129","3.58%","10.13%","1,273","2.38%"
"42","1,067","2.14%","90.50%","112","3.11%","9.50%","1,179","2.20%"
"43","1,008","2.02%","90.16%","110","3.05%","9.84%","1,118","2.09%"
"44","908","1.82%","91.90%","80","2.22%","8.10%","988","1.84%"
"45","887","1.78%","90.70%","91","2.52%","9.30%","978","1.83%"
"46","817","1.64%","90.88%","82","2.27%","9.12%","899","1.68%"
"47","742","1.49%","90.82%","75","2.08%","9.18%","817","1.53%"
"48","621","1.24%","89.61%","72","2.00%","10.39%","693","1.29%"
"49","554","1.11%","93.27%","40","1.11%","6.73%","594","1.11%"
"50","482","0.96%","91.98%","42","1.17%","8.02%","524","0.98%"
"51","440","0.88%","92.83%","34","0.94%","7.17%","474","0.88%"
"52","408","0.82%","94.44%","24","0.67%","5.56%","432","0.81%"
"53","290","0.58%","88.96%","36","1.00%","11.04%","326","0.61%"
"54","234","0.47%","92.13%","20","0.55%","7.87%","254","0.47%"
"55","228","0.46%","96.61%","8","0.22%","3.39%","236","0.44%"
"56","197","0.39%","95.17%","10","0.28%","4.83%","207","0.39%"
"57","146","0.29%","92.41%","12","0.33%","7.59%","158","0.29%"
"58","129","0.26%","93.48%","9","0.25%","6.52%","138","0.26%"
"59","124","0.25%","96.12%","5","0.14%","3.88%","129","0.24%"
"60","87","0.17%","97.75%","2","0.06%","2.25%","89","0.17%"
"61","63","0.13%","98.44%","1","0.03%","1.56%","64","0.12%"
"62","61","0.12%","98.39%","1","0.03%","1.61%","62","0.12%"
"63","54","0.11%","98.18%","1","0.03%","1.82%","55","0.10%"
"64","45","0.09%","93.75%","3","0.08%","6.25%","48","0.09%"
"65","36","0.07%","97.30%","1","0.03%","2.70%","37","0.07%"
"66","28","0.06%","96.55%","1","0.03%","3.45%","29","0.05%"
"67","23","0.05%","95.83%","1","0.03%","4.17%","24","0.04%"
"68","22","0.04%","100.00%","","","","22","0.04%"
"69","25","0.05%","100.00%","","","","25","0.05%"
"70","6","0.01%","75.00%","2","0.06%","25.00%","8","0.01%"
"71","7","0.01%","100.00%","","","","7","0.01%"
"72","7","0.01%","100.00%","","","","7","0.01%"
"73","8","0.02%","100.00%","","","","8","0.01%"
"74","8","0.02%","88.89%","1","0.03%","11.11%","9","0.02%"
"75","5","0.01%","100.00%","","","","5","0.01%"
"76","7","0.01%","100.00%","","","","7","0.01%"
"77","1","0.01%","100.00%","","","","1","0.01%"
"78","2","0.01%","100.00%","","","","2","0.01%"
"79","4","0.01%","100.00%","","","","4","0.01%"
"80","1","0.01%","100.00%","","","","1","0.01%"
"81","1","0.01%","100.00%","","","","1","0.01%"
"84","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","49,955","100%","93.27%","3,605","100%","6.73%","53,560","100%"
"Not Reported","0",,,"0",,,"0",
"Grand Total","49,955",,,"3,605",,,"53,560",
