"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Elbert County","129",".25%","92.81%","10",".26%","7.19%","139",".25%"
"Emanuel County","169",".32%","91.35%","16",".41%","8.65%","185",".33%"
"Evans County","105",".20%","96.33%","4",".10%","3.67%","109",".19%"
"Fannin County","102",".19%","90.27%","11",".28%","9.73%","113",".20%"
"Fayette County","397",".76%","88.42%","52","1.35%","11.58%","449",".80%"
"Floyd County","812","1.55%","88.74%","103","2.67%","11.26%","915","1.63%"
"Forsyth County","350",".67%","86.00%","57","1.48%","14.00%","407",".72%"
"Franklin County","144",".27%","96.64%","5",".13%","3.36%","149",".26%"
"Fulton County","5,014","9.57%","95.58%","232","6.01%","4.42%","5,246","9.33%"
"Gilmer County","120",".23%","93.02%","9",".23%","6.98%","129",".23%"
"Glascock County","7",".01%","87.50%","1",".03%","12.50%","8",".01%"
"Glynn County","453",".86%","94.77%","25",".65%","5.23%","478",".85%"
"Gordon County","343",".65%","87.06%","51","1.32%","12.94%","394",".70%"
"Grady County","225",".43%","94.54%","13",".34%","5.46%","238",".42%"
"Greene County","134",".26%","93.71%","9",".23%","6.29%","143",".25%"
"Gwinnett County","2,526","4.82%","92.26%","212","5.49%","7.74%","2,738","4.87%"
"Habersham County","107",".20%","96.40%","4",".10%","3.60%","111",".20%"
"Hall County","722","1.38%","91.28%","69","1.79%","8.72%","791","1.41%"
"Hancock County","38",".07%","97.44%","1",".03%","2.56%","39",".07%"
"Haralson County","96",".18%","95.05%","5",".13%","4.95%","101",".18%"
"Harris County","119",".23%","94.44%","7",".18%","5.56%","126",".22%"
"Hart County","135",".26%","95.07%","7",".18%","4.93%","142",".25%"
"Heard County","45",".09%","90.00%","5",".13%","10.00%","50",".09%"
"Henry County","614","1.17%","92.47%","50","1.29%","7.53%","664","1.18%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Houston County","706","1.35%","94.89%","38",".98%","5.11%","744","1.32%"
"Irwin County","84",".16%","93.33%","6",".16%","6.67%","90",".16%"
"Jackson County","247",".47%","89.82%","28",".73%","10.18%","275",".49%"
"Jasper County","69",".13%","90.79%","7",".18%","9.21%","76",".14%"
"Jeff Davis County","88",".17%","95.65%","4",".10%","4.35%","92",".16%"
"Jefferson County","168",".32%","97.11%","5",".13%","2.89%","173",".31%"
"Jenkins County","67",".13%","94.37%","4",".10%","5.63%","71",".13%"
"Johnson County","53",".10%","92.98%","4",".10%","7.02%","57",".10%"
"Jones County","222",".42%","89.16%","27",".70%","10.84%","249",".44%"
"Lamar County","83",".16%","94.32%","5",".13%","5.68%","88",".16%"
"Lanier County","52",".10%","98.11%","1",".03%","1.89%","53",".09%"
"Laurens County","326",".62%","93.95%","21",".54%","6.05%","347",".62%"
"Lee County","76",".15%","89.41%","9",".23%","10.59%","85",".15%"
"Liberty County","326",".62%","94.49%","19",".49%","5.51%","345",".61%"
"Lincoln County","27",".05%","93.10%","2",".05%","6.90%","29",".05%"
"Long County","84",".16%","94.38%","5",".13%","5.62%","89",".16%"
"Lowndes County","577","1.10%","94.59%","33",".85%","5.41%","610","1.08%"
"Lumpkin County","97",".19%","92.38%","8",".21%","7.62%","105",".19%"
"Macon County","62",".12%","96.88%","2",".05%","3.13%","64",".11%"
"Madison County","97",".19%","92.38%","8",".21%","7.62%","105",".19%"
"Marion County","29",".06%","96.67%","1",".03%","3.33%","30",".05%"
"Mcduffie County","200",".38%","94.79%","11",".28%","5.21%","211",".38%"
"Mcintosh County","82",".16%","95.35%","4",".10%","4.65%","86",".15%"
"Meriwether County","198",".38%","95.19%","10",".26%","4.81%","208",".37%"
"Miller County","36",".07%","100.00%","","","","36",".06%"
"Mitchell County","222",".42%","91.74%","20",".52%","8.26%","242",".43%"
"Monroe County","159",".30%","89.83%","18",".47%","10.17%","177",".31%"
"Montgomery County","48",".09%","94.12%","3",".08%","5.88%","51",".09%"
"Morgan County","157",".30%","93.45%","11",".28%","6.55%","168",".30%"
"Murray County","169",".32%","91.35%","16",".41%","8.65%","185",".33%"
"Muscogee County","1,460","2.79%","95.05%","76","1.97%","4.95%","1,536","2.73%"
"Newton County","705","1.35%","92.16%","60","1.55%","7.84%","765","1.36%"
"Oconee County","51",".10%","96.23%","2",".05%","3.77%","53",".09%"
"Oglethorpe County","57",".11%","93.44%","4",".10%","6.56%","61",".11%"
"Paulding County","312",".60%","91.76%","28",".73%","8.24%","340",".60%"
"Peach County","86",".16%","97.73%","2",".05%","2.27%","88",".16%"
"Pickens County","102",".19%","92.73%","8",".21%","7.27%","110",".20%"
"Pierce County","72",".14%","96.00%","3",".08%","4.00%","75",".13%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Pike County","45",".09%","90.00%","5",".13%","10.00%","50",".09%"
"Polk County","171",".33%","92.93%","13",".34%","7.07%","184",".33%"
"Pulaski County","65",".12%","92.86%","5",".13%","7.14%","70",".12%"
"Putnam County","170",".32%","91.89%","15",".39%","8.11%","185",".33%"
"Quitman County","20",".04%","100.00%","","","","20",".04%"
"Rabun County","50",".10%","89.29%","6",".16%","10.71%","56",".10%"
"Randolph County","75",".14%","94.94%","4",".10%","5.06%","79",".14%"
"Richmond County","1,928","3.68%","94.23%","118","3.06%","5.77%","2,046","3.64%"
"Rockdale County","465",".89%","94.13%","29",".75%","5.87%","494",".88%"
"Schley County","22",".04%","95.65%","1",".03%","4.35%","23",".04%"
"Screven County","141",".27%","94.63%","8",".21%","5.37%","149",".26%"
"Seminole County","70",".13%","89.74%","8",".21%","10.26%","78",".14%"
"Spalding County","572","1.09%","92.41%","47","1.22%","7.59%","619","1.10%"
"Stephens County","165",".31%","93.75%","11",".28%","6.25%","176",".31%"
"Stewart County","33",".06%","97.06%","1",".03%","2.94%","34",".06%"
"Sumter County","234",".45%","95.12%","12",".31%","4.88%","246",".44%"
"Talbot County","55",".10%","94.83%","3",".08%","5.17%","58",".10%"
"Taliaferro County","25",".05%","83.33%","5",".13%","16.67%","30",".05%"
"Tattnall County","208",".40%","93.27%","15",".39%","6.73%","223",".40%"
"Taylor County","78",".15%","95.12%","4",".10%","4.88%","82",".15%"
"Telfair County","95",".18%","91.35%","9",".23%","8.65%","104",".18%"
"Terrell County","78",".15%","97.50%","2",".05%","2.50%","80",".14%"
"Thomas County","231",".44%","94.67%","13",".34%","5.33%","244",".43%"
"Tift County","291",".56%","96.68%","10",".26%","3.32%","301",".54%"
"Toombs County","355",".68%","91.26%","34",".88%","8.74%","389",".69%"
"Towns County","39",".07%","88.64%","5",".13%","11.36%","44",".08%"
"Treutlen County","87",".17%","96.67%","3",".08%","3.33%","90",".16%"
"Troup County","649","1.24%","91.41%","61","1.58%","8.59%","710","1.26%"
"Turner County","66",".13%","95.65%","3",".08%","4.35%","69",".12%"
"Twiggs County","76",".15%","95.00%","4",".10%","5.00%","80",".14%"
"Union County","78",".15%","85.71%","13",".34%","14.29%","91",".16%"
"Upson County","173",".33%","95.05%","9",".23%","4.95%","182",".32%"
"Walker County","402",".77%","89.53%","47","1.22%","10.47%","449",".80%"
"Walton County","529","1.01%","89.81%","60","1.55%","10.19%","589","1.05%"
"Ware County","332",".63%","93.52%","23",".60%","6.48%","355",".63%"
"Warren County","50",".10%","96.15%","2",".05%","3.85%","52",".09%"
"Washington County","197",".38%","89.95%","22",".57%","10.05%","219",".39%"
"Wayne County","131",".25%","90.97%","13",".34%","9.03%","144",".26%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Webster County","9",".02%","100.00%","","","","9",".02%"
"Wheeler County","33",".06%","97.06%","1",".03%","2.94%","34",".06%"
"White County","111",".21%","87.40%","16",".41%","12.60%","127",".23%"
"Whitfield County","619","1.18%","90.63%","64","1.66%","9.37%","683","1.21%"
"Wilcox County","47",".09%","87.04%","7",".18%","12.96%","54",".10%"
"Wilkes County","72",".14%","94.74%","4",".10%","5.26%","76",".14%"
"Wilkinson County","47",".09%","94.00%","3",".08%","6.00%","50",".09%"
"Worth County","115",".22%","94.26%","7",".18%","5.74%","122",".22%"
"Total Rported","52,384","100%","93.13%","3,862","100%","6.87%","56,246","100%"
