"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Coweta","485",".99%","92.38%","40","1.10%","7.62%","525","1.00%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Crawford","20",".04%","95.24%","1",".03%","4.76%","21",".04%"
"Crisp","289",".59%","92.93%","21",".58%","6.75%","311",".59%"
"Dade","127",".26%","97.69%","3",".08%","2.31%","130",".25%"
"Dawson","116",".24%","90.63%","12",".33%","9.38%","128",".24%"
"Decatur","334",".68%","92.01%","29",".80%","7.99%","363",".69%"
"Dekalb","2,953","6.03%","94.44%","174","4.80%","5.56%","3,127","5.94%"
"Dodge","150",".31%","92.02%","13",".36%","7.98%","163",".31%"
"Dooly","90",".18%","95.74%","4",".11%","4.26%","94",".18%"
"Dougherty","965","1.97%","94.89%","52","1.43%","5.11%","1,017","1.93%"
"Douglas","1,146","2.34%","89.11%","140","3.86%","10.89%","1,286","2.44%"
"Early","81",".17%","95.29%","4",".11%","4.71%","85",".16%"
"Echols","6",".01%","85.71%","1",".03%","14.29%","7",".01%"
"Effingham","155",".32%","92.81%","12",".33%","7.19%","167",".32%"
"Elbert","142",".29%","95.95%","6",".17%","4.05%","148",".28%"
"Emanuel","166",".34%","96.51%","6",".17%","3.49%","172",".33%"
"Evans","99",".20%","95.19%","5",".14%","4.81%","104",".20%"
"Fannin","103",".21%","92.79%","8",".22%","7.21%","111",".21%"
"Fayette","332",".68%","91.97%","29",".80%","8.03%","361",".69%"
"Floyd","769","1.57%","89.00%","95","2.62%","11.00%","864","1.64%"
"Forsyth","289",".59%","90.03%","32",".88%","9.97%","321",".61%"
"Franklin","122",".25%","91.04%","12",".33%","8.96%","134",".25%"
"Fulton","4,629","9.45%","96.40%","173","4.77%","3.60%","4,802","9.12%"
"Gilmer","123",".25%","89.78%","14",".39%","10.22%","137",".26%"
"Glascock","8",".02%","88.89%","1",".03%","11.11%","9",".02%"
"Glynn","410",".84%","95.13%","20",".55%","4.64%","431",".82%"
"Gordon","308",".63%","90.32%","33",".91%","9.68%","341",".65%"
"Grady","204",".42%","95.77%","9",".25%","4.23%","213",".40%"
"Greene","144",".29%","94.74%","8",".22%","5.26%","152",".29%"
"Gwinnett","2,050","4.18%","92.80%","159","4.39%","7.20%","2,209","4.20%"
"Habersham","122",".25%","93.13%","9",".25%","6.87%","131",".25%"
"Hall","698","1.42%","92.33%","58","1.60%","7.67%","756","1.44%"
"Hancock","34",".07%","97.14%","1",".03%","2.86%","35",".07%"
"Haralson","101",".21%","96.19%","4",".11%","3.81%","105",".20%"
"Harris","110",".22%","95.65%","5",".14%","4.35%","115",".22%"
"Hart","103",".21%","93.64%","7",".19%","6.36%","110",".21%"
"Heard","66",".13%","100.00%","","","","66",".13%"
"Henry","556","1.13%","89.39%","66","1.82%","10.61%","622","1.18%"
"Houston","613","1.25%","95.19%","31",".86%","4.81%","644","1.22%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Irwin","66",".13%","98.51%","1",".03%","1.49%","67",".13%"
"Jackson","192",".39%","93.66%","13",".36%","6.34%","205",".39%"
"Jasper","61",".12%","100.00%","","","","61",".12%"
"Jeff Davis","69",".14%","86.25%","11",".30%","13.75%","80",".15%"
"Jefferson","121",".25%","97.58%","3",".08%","2.42%","124",".24%"
"Jenkins","64",".13%","95.52%","3",".08%","4.48%","67",".13%"
"Johnson","53",".11%","91.38%","5",".14%","8.62%","58",".11%"
"Jones","163",".33%","87.63%","23",".63%","12.37%","186",".35%"
"Lamar","78",".16%","95.12%","4",".11%","4.88%","82",".16%"
"Lanier","43",".09%","100.00%","","","","43",".08%"
"Laurens","315",".64%","93.47%","22",".61%","6.53%","337",".64%"
"Lee","72",".15%","96.00%","3",".08%","4.00%","75",".14%"
"Liberty","271",".55%","93.45%","19",".52%","6.55%","290",".55%"
"Lincoln","26",".05%","96.30%","1",".03%","3.70%","27",".05%"
"Long","81",".17%","94.19%","5",".14%","5.81%","86",".16%"
"Lowndes","531","1.08%","92.99%","40","1.10%","7.01%","571","1.09%"
"Lumpkin","95",".19%","90.48%","10",".28%","9.52%","105",".20%"
"Macon","64",".13%","96.97%","2",".06%","3.03%","66",".13%"
"Madison","114",".23%","90.48%","12",".33%","9.52%","126",".24%"
"Marion","42",".09%","91.30%","4",".11%","8.70%","46",".09%"
"Mcduffie","175",".36%","95.63%","8",".22%","4.37%","183",".35%"
"Mcintosh","65",".13%","98.48%","1",".03%","1.52%","66",".13%"
"Meriwether","240",".49%","96.39%","9",".25%","3.61%","249",".47%"
"Miller","27",".06%","96.43%","1",".03%","3.57%","28",".05%"
"Mitchell","202",".41%","92.66%","16",".44%","7.34%","218",".41%"
"Monroe","141",".29%","88.68%","18",".50%","11.32%","159",".30%"
"Montgomery","61",".12%","93.85%","4",".11%","6.15%","65",".12%"
"Morgan","164",".33%","93.71%","11",".30%","6.29%","175",".33%"
"Murray","182",".37%","92.39%","15",".41%","7.61%","197",".37%"
"Muscogee","1,619","3.30%","95.18%","82","2.26%","4.82%","1,701","3.23%"
"Newton","630","1.29%","92.38%","52","1.43%","7.62%","682","1.30%"
"Oconee","54",".11%","96.43%","2",".06%","3.57%","56",".11%"
"Oglethorpe","48",".10%","97.96%","1",".03%","2.04%","49",".09%"
"Paulding","240",".49%","93.02%","18",".50%","6.98%","258",".49%"
"Peach","82",".17%","96.47%","3",".08%","3.53%","85",".16%"
"Pickens","79",".16%","89.77%","9",".25%","10.23%","88",".17%"
"Pierce","61",".12%","92.42%","5",".14%","7.58%","66",".13%"
"Pike","53",".11%","94.64%","3",".08%","5.36%","56",".11%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Polk","142",".29%","92.21%","12",".33%","7.79%","154",".29%"
"Pulaski","89",".18%","94.68%","5",".14%","5.32%","94",".18%"
"Putnam","141",".29%","95.92%","6",".17%","4.08%","147",".28%"
"Quitman","19",".04%","90.48%","2",".06%","9.52%","21",".04%"
"Rabun","52",".11%","83.87%","10",".28%","16.13%","62",".12%"
"Randolph","60",".12%","95.24%","3",".08%","4.76%","63",".12%"
"Richmond","1,695","3.46%","93.91%","110","3.04%","6.09%","1,805","3.43%"
"Rockdale","479",".98%","91.06%","47","1.30%","8.94%","526","1.00%"
"Schley","24",".05%","96.00%","1",".03%","4.00%","25",".05%"
"Screven","135",".28%","93.75%","9",".25%","6.25%","144",".27%"
"Seminole","55",".11%","83.33%","11",".30%","16.67%","66",".13%"
"Spalding","591","1.21%","91.63%","54","1.49%","8.37%","645","1.23%"
"Stephens","202",".41%","91.40%","19",".52%","8.60%","221",".42%"
"Stewart","27",".06%","96.43%","1",".03%","3.57%","28",".05%"
"Sumter","222",".45%","95.28%","11",".30%","4.72%","233",".44%"
"Talbot","60",".12%","96.77%","2",".06%","3.23%","62",".12%"
"Taliaferro","20",".04%","90.91%","2",".06%","9.09%","22",".04%"
"Tattnall","179",".37%","91.79%","16",".44%","8.21%","195",".37%"
"Taylor","92",".19%","94.85%","5",".14%","5.15%","97",".18%"
"Telfair","113",".23%","91.13%","11",".30%","8.87%","124",".24%"
"Terrell","72",".15%","97.30%","2",".06%","2.70%","74",".14%"
"Thomas","253",".52%","93.36%","18",".50%","6.64%","271",".51%"
"Tift","312",".64%","95.41%","15",".41%","4.59%","327",".62%"
"Toombs","317",".65%","92.96%","24",".66%","7.04%","341",".65%"
"Towns","45",".09%","86.54%","7",".19%","13.46%","52",".10%"
"Treutlen","67",".14%","93.06%","5",".14%","6.94%","72",".14%"
"Troup","667","1.36%","91.12%","65","1.79%","8.88%","732","1.39%"
"Turner","76",".16%","93.83%","5",".14%","6.17%","81",".15%"
"Twiggs","62",".13%","93.94%","4",".11%","6.06%","66",".13%"
"Union","86",".18%","86.00%","14",".39%","14.00%","100",".19%"
"Upson","176",".36%","89.34%","21",".58%","10.66%","197",".37%"
"Walker","422",".86%","90.95%","42","1.16%","9.05%","464",".88%"
"Walton","433",".88%","90.40%","46","1.27%","9.60%","479",".91%"
"Ware","317",".65%","94.91%","17",".47%","5.09%","334",".63%"
"Warren","43",".09%","93.48%","3",".08%","6.52%","46",".09%"
"Washington","136",".28%","88.89%","17",".47%","11.11%","153",".29%"
"Wayne","160",".33%","89.89%","18",".50%","10.11%","178",".34%"
"Webster","9",".02%","100.00%","","","","9",".02%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Wheeler","25",".05%","80.65%","6",".17%","19.35%","31",".06%"
"White","111",".23%","90.98%","11",".30%","9.02%","122",".23%"
"Whitfield","587","1.20%","87.09%","87","2.40%","12.91%","674","1.28%"
"Wilcox","56",".11%","88.89%","7",".19%","11.11%","63",".12%"
"Wilkes","79",".16%","98.75%","1",".03%","1.25%","80",".15%"
"Wilkinson","49",".10%","90.74%","5",".14%","9.26%","54",".10%"
"Worth","112",".23%","94.92%","6",".17%","5.08%","118",".22%"
"Total Rported","48,999","100%","93.11%","3,624","100%","6.89%","52,625","100%"
