"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Gilmer","95",".19%","87.96%","13",".37%","12.04%","108",".20%"
"Glascock","7",".01%","87.50%","1",".03%","12.50%","8",".01%"
"Glynn","442",".87%","95.67%","20",".57%","4.33%","462",".85%"
"Gordon","295",".58%","92.48%","24",".68%","7.52%","319",".59%"
"Grady","248",".49%","95.02%","13",".37%","4.98%","261",".48%"
"Greene","112",".22%","97.39%","3",".09%","2.61%","115",".21%"
"Gwinnett","1,836","3.62%","93.48%","128","3.63%","6.52%","1,964","3.62%"
"Habersham","120",".24%","94.49%","7",".20%","5.51%","127",".23%"
"Hall","800","1.58%","92.38%","66","1.87%","7.62%","866","1.60%"
"Hancock","32",".06%","94.12%","2",".06%","5.88%","34",".06%"
"Haralson","91",".18%","94.79%","5",".14%","5.21%","96",".18%"
"Harris","135",".27%","95.74%","6",".17%","4.26%","141",".26%"
"Hart","115",".23%","94.26%","7",".20%","5.74%","122",".23%"
"Heard","60",".12%","84.51%","11",".31%","15.49%","71",".13%"
"Henry","587","1.16%","91.15%","57","1.62%","8.85%","644","1.19%"
"Houston","649","1.28%","93.65%","44","1.25%","6.35%","693","1.28%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Irwin","57",".11%","95.00%","3",".09%","5.00%","60",".11%"
"Jackson","195",".38%","91.12%","19",".54%","8.88%","214",".39%"
"Jasper","64",".13%","94.12%","4",".11%","5.88%","68",".13%"
"Jeff Davis","88",".17%","97.78%","2",".06%","2.22%","90",".17%"
"Jefferson","115",".23%","95.83%","5",".14%","4.17%","120",".22%"
"Jenkins","73",".14%","94.81%","4",".11%","5.19%","77",".14%"
"Johnson","65",".13%","95.59%","3",".09%","4.41%","68",".13%"
"Jones","152",".30%","92.68%","12",".34%","7.32%","164",".30%"
"Lamar","83",".16%","93.26%","6",".17%","6.74%","89",".16%"
"Lanier","37",".07%","88.10%","5",".14%","11.90%","42",".08%"
"Laurens","338",".67%","94.41%","20",".57%","5.59%","358",".66%"
"Lee","78",".15%","97.50%","2",".06%","2.50%","80",".15%"
"Liberty","284",".56%","94.35%","17",".48%","5.65%","301",".56%"
"Lincoln","33",".07%","100.00%","","","","33",".06%"
"Long","90",".18%","93.75%","6",".17%","6.25%","96",".18%"
"Lowndes","646","1.27%","94.58%","37","1.05%","5.42%","683","1.26%"
"Lumpkin","123",".24%","90.44%","13",".37%","9.56%","136",".25%"
"Macon","81",".16%","95.29%","4",".11%","4.71%","85",".16%"
"Madison","128",".25%","94.12%","8",".23%","5.88%","136",".25%"
"Marion","50",".10%","96.15%","2",".06%","3.85%","52",".10%"
"Mcduffie","211",".42%","97.69%","5",".14%","2.31%","216",".40%"
"Mcintosh","73",".14%","98.65%","1",".03%","1.35%","74",".14%"
"Meriwether","202",".40%","95.28%","10",".28%","4.72%","212",".39%"
"Miller","36",".07%","100.00%","","","","36",".07%"
"Mitchell","191",".38%","91.39%","18",".51%","8.61%","209",".39%"
"Monroe","187",".37%","94.44%","11",".31%","5.56%","198",".37%"
"Montgomery","54",".11%","94.74%","3",".09%","5.26%","57",".11%"
"Morgan","111",".22%","93.28%","8",".23%","6.72%","119",".22%"
"Murray","247",".49%","92.86%","19",".54%","7.14%","266",".49%"
"Muscogee","1,920","3.79%","93.98%","123","3.49%","6.02%","2,043","3.77%"
"Newton","589","1.16%","89.79%","67","1.90%","10.21%","656","1.21%"
"Oconee","57",".11%","96.61%","2",".06%","3.39%","59",".11%"
"Oglethorpe","54",".11%","96.43%","2",".06%","3.57%","56",".10%"
"Paulding","232",".46%","91.34%","22",".62%","8.66%","254",".47%"
"Peach","92",".18%","97.87%","2",".06%","2.13%","94",".17%"
"Pickens","102",".20%","91.07%","10",".28%","8.93%","112",".21%"
"Pierce","62",".12%","98.41%","1",".03%","1.59%","63",".12%"
"Pike","45",".09%","86.54%","7",".20%","13.46%","52",".10%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Polk","150",".30%","96.15%","6",".17%","3.85%","156",".29%"
"Pulaski","77",".15%","89.53%","9",".26%","10.47%","86",".16%"
"Putnam","139",".27%","95.21%","7",".20%","4.79%","146",".27%"
"Quitman","12",".02%","92.31%","1",".03%","7.69%","13",".02%"
"Rabun","68",".13%","91.89%","6",".17%","8.11%","74",".14%"
"Randolph","52",".10%","91.23%","5",".14%","8.77%","57",".11%"
"Richmond","1,834","3.62%","93.52%","127","3.61%","6.48%","1,961","3.62%"
"Rockdale","476",".94%","92.25%","40","1.14%","7.75%","516",".95%"
"Schley","27",".05%","100.00%","","","","27",".05%"
"Screven","118",".23%","95.16%","6",".17%","4.84%","124",".23%"
"Seminole","76",".15%","91.57%","7",".20%","8.43%","83",".15%"
"Spalding","631","1.24%","93.07%","47","1.33%","6.93%","678","1.25%"
"Stephens","188",".37%","90.82%","19",".54%","9.18%","207",".38%"
"Stewart","34",".07%","91.89%","3",".09%","8.11%","37",".07%"
"Sumter","275",".54%","96.15%","11",".31%","3.85%","286",".53%"
"Talbot","44",".09%","93.62%","3",".09%","6.38%","47",".09%"
"Taliaferro","23",".05%","92.00%","2",".06%","8.00%","25",".05%"
"Tattnall","176",".35%","94.62%","10",".28%","5.38%","186",".34%"
"Taylor","97",".19%","95.10%","5",".14%","4.90%","102",".19%"
"Telfair","134",".26%","93.71%","9",".26%","6.29%","143",".26%"
"Terrell","85",".17%","97.70%","2",".06%","2.30%","87",".16%"
"Thomas","305",".60%","92.99%","23",".65%","7.01%","328",".61%"
"Tift","324",".64%","96.72%","11",".31%","3.28%","335",".62%"
"Toombs","290",".57%","94.16%","18",".51%","5.84%","308",".57%"
"Towns","47",".09%","90.38%","5",".14%","9.62%","52",".10%"
"Treutlen","84",".17%","97.67%","2",".06%","2.33%","86",".16%"
"Troup","708","1.40%","91.00%","70","1.99%","9.00%","778","1.44%"
"Turner","75",".15%","94.94%","4",".11%","5.06%","79",".15%"
"Twiggs","55",".11%","94.83%","3",".09%","5.17%","58",".11%"
"Union","77",".15%","93.90%","5",".14%","6.10%","82",".15%"
"Upson","228",".45%","92.31%","19",".54%","7.69%","247",".46%"
"Walker","405",".80%","91.01%","40","1.14%","8.99%","445",".82%"
"Walton","391",".77%","92.65%","31",".88%","7.35%","422",".78%"
"Ware","376",".74%","94.47%","22",".62%","5.53%","398",".73%"
"Warren","49",".10%","96.08%","2",".06%","3.92%","51",".09%"
"Washington","120",".24%","93.02%","9",".26%","6.98%","129",".24%"
"Wayne","169",".33%","89.89%","19",".54%","10.11%","188",".35%"
"Webster","12",".02%","100.00%","","","","12",".02%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Wheeler","32",".06%","88.89%","4",".11%","11.11%","36",".07%"
"White","90",".18%","89.11%","11",".31%","10.89%","101",".19%"
"Whitfield","718","1.42%","89.75%","82","2.33%","10.25%","800","1.48%"
"Wilcox","67",".13%","93.06%","5",".14%","6.94%","72",".13%"
"Wilkes","85",".17%","96.59%","3",".09%","3.41%","88",".16%"
"Wilkinson","66",".13%","95.65%","3",".09%","4.35%","69",".13%"
"Worth","130",".26%","92.86%","10",".28%","7.14%","140",".26%"
"Total Rported","50,684","100%","93.5%","3,522","100%","6.5%","54,206","100%"
