"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Grady County","218",".43%","94.37%","13",".36%","5.63%","231",".42%"
"Greene County","128",".25%","92.75%","10",".28%","7.25%","138",".25%"
"Gwinnett County","2,428","4.77%","92.71%","191","5.29%","7.29%","2,619","4.80%"
"Habersham County","100",".20%","97.09%","3",".08%","2.91%","103",".19%"
"Hall County","725","1.42%","90.06%","80","2.22%","9.94%","805","1.48%"
"Hancock County","35",".07%","97.22%","1",".03%","2.78%","36",".07%"
"Haralson County","120",".24%","91.60%","11",".30%","8.40%","131",".24%"
"Harris County","110",".22%","95.65%","5",".14%","4.35%","115",".21%"
"Hart County","136",".27%","94.44%","8",".22%","5.56%","144",".26%"
"Heard County","50",".10%","87.72%","7",".19%","12.28%","57",".10%"
"Henry County","555","1.09%","90.98%","55","1.52%","9.02%","610","1.12%"
"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Houston County","723","1.42%","94.51%","42","1.16%","5.49%","765","1.40%"
"Irwin County","76",".15%","92.68%","6",".17%","7.32%","82",".15%"
"Jackson County","251",".49%","91.27%","24",".67%","8.73%","275",".50%"
"Jasper County","62",".12%","89.86%","7",".19%","10.14%","69",".13%"
"Jeff Davis County","90",".18%","94.74%","5",".14%","5.26%","95",".17%"
"Jefferson County","172",".34%","97.73%","4",".11%","2.27%","176",".32%"
"Jenkins County","70",".14%","95.89%","3",".08%","4.11%","73",".13%"
"Johnson County","52",".10%","98.11%","1",".03%","1.89%","53",".10%"
"Jones County","220",".43%","88.35%","29",".80%","11.65%","249",".46%"
"Lamar County","78",".15%","92.86%","6",".17%","7.14%","84",".15%"
"Lanier County","45",".09%","97.83%","1",".03%","2.17%","46",".08%"
"Laurens County","309",".61%","94.79%","17",".47%","5.21%","326",".60%"
"Lee County","63",".12%","90.00%","7",".19%","10.00%","70",".13%"
"Liberty County","310",".61%","93.94%","20",".55%","6.06%","330",".61%"
"Lincoln County","30",".06%","93.75%","2",".06%","6.25%","32",".06%"
"Long County","81",".16%","94.19%","5",".14%","5.81%","86",".16%"
"Lowndes County","564","1.11%","95.27%","28",".78%","4.73%","592","1.09%"
"Lumpkin County","96",".19%","89.72%","11",".30%","10.28%","107",".20%"
"Macon County","63",".12%","94.03%","4",".11%","5.97%","67",".12%"
"Madison County","95",".19%","94.06%","6",".17%","5.94%","101",".19%"
"Marion County","26",".05%","96.30%","1",".03%","3.70%","27",".05%"
"Mcduffie County","191",".38%","95.50%","9",".25%","4.50%","200",".37%"
"Mcintosh County","77",".15%","90.59%","8",".22%","9.41%","85",".16%"
"Meriwether County","179",".35%","96.76%","6",".17%","3.24%","185",".34%"
"Miller County","36",".07%","100.00%","","","","36",".07%"
"Mitchell County","203",".40%","91.86%","18",".50%","8.14%","221",".41%"
"Monroe County","172",".34%","90.53%","18",".50%","9.47%","190",".35%"
"Montgomery County","42",".08%","97.67%","1",".03%","2.33%","43",".08%"
"Morgan County","151",".30%","92.07%","13",".36%","7.93%","164",".30%"
"Murray County","158",".31%","91.86%","14",".39%","8.14%","172",".32%"
"Muscogee County","1,342","2.64%","95.04%","70","1.94%","4.96%","1,412","2.59%"
"Newton County","658","1.29%","92.81%","51","1.41%","7.19%","709","1.30%"
"Oconee County","50",".10%","98.04%","1",".03%","1.96%","51",".09%"
"Oglethorpe County","61",".12%","95.31%","3",".08%","4.69%","64",".12%"
"Paulding County","277",".54%","92.95%","21",".58%","7.05%","298",".55%"
"Peach County","77",".15%","95.06%","4",".11%","4.94%","81",".15%"
"Pickens County","90",".18%","91.84%","8",".22%","8.16%","98",".18%"
"Pierce County","78",".15%","96.30%","3",".08%","3.70%","81",".15%"
"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Pike County","52",".10%","86.67%","8",".22%","13.33%","60",".11%"
"Polk County","173",".34%","95.05%","9",".25%","4.95%","182",".33%"
"Pulaski County","61",".12%","93.85%","4",".11%","6.15%","65",".12%"
"Putnam County","174",".34%","91.10%","17",".47%","8.90%","191",".35%"
"Quitman County","22",".04%","100.00%","","","","22",".04%"
"Rabun County","46",".09%","86.79%","7",".19%","13.21%","53",".10%"
"Randolph County","74",".15%","97.37%","2",".06%","2.63%","76",".14%"
"Richmond County","1,919","3.77%","94.07%","121","3.35%","5.93%","2,040","3.74%"
"Rockdale County","445",".87%","94.68%","25",".69%","5.32%","470",".86%"
"Schley County","19",".04%","95.00%","1",".03%","5.00%","20",".04%"
"Screven County","140",".27%","95.24%","7",".19%","4.76%","147",".27%"
"Seminole County","70",".14%","90.91%","7",".19%","9.09%","77",".14%"
"Spalding County","512","1.01%","94.29%","31",".86%","5.71%","543","1.00%"
"Stephens County","170",".33%","91.89%","15",".42%","8.11%","185",".34%"
"Stewart County","26",".05%","96.30%","1",".03%","3.70%","27",".05%"
"Sumter County","212",".42%","93.81%","14",".39%","6.19%","226",".41%"
"Talbot County","52",".10%","94.55%","3",".08%","5.45%","55",".10%"
"Taliaferro County","27",".05%","87.10%","4",".11%","12.90%","31",".06%"
"Tattnall County","192",".38%","91.43%","18",".50%","8.57%","210",".39%"
"Taylor County","68",".13%","93.15%","5",".14%","6.85%","73",".13%"
"Telfair County","91",".18%","93.81%","6",".17%","6.19%","97",".18%"
"Terrell County","84",".16%","96.55%","3",".08%","3.45%","87",".16%"
"Thomas County","225",".44%","93.75%","15",".42%","6.25%","240",".44%"
"Tift County","323",".63%","96.13%","13",".36%","3.87%","336",".62%"
"Toombs County","330",".65%","91.41%","31",".86%","8.59%","361",".66%"
"Towns County","38",".07%","92.68%","3",".08%","7.32%","41",".08%"
"Treutlen County","83",".16%","95.40%","4",".11%","4.60%","87",".16%"
"Troup County","598","1.17%","92.43%","49","1.36%","7.57%","647","1.19%"
"Turner County","65",".13%","91.55%","6",".17%","8.45%","71",".13%"
"Twiggs County","67",".13%","95.71%","3",".08%","4.29%","70",".13%"
"Union County","74",".15%","85.06%","13",".36%","14.94%","87",".16%"
"Upson County","185",".36%","95.85%","8",".22%","4.15%","193",".35%"
"Walker County","378",".74%","91.08%","37","1.03%","8.92%","415",".76%"
"Walton County","510","1.00%","89.47%","60","1.66%","10.53%","570","1.05%"
"Ware County","347",".68%","95.07%","18",".50%","4.93%","365",".67%"
"Warren County","50",".10%","98.04%","1",".03%","1.96%","51",".09%"
"Washington County","187",".37%","89.47%","22",".61%","10.53%","209",".38%"
"Wayne County","160",".31%","92.49%","13",".36%","7.51%","173",".32%"
"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Webster County","9",".02%","90.00%","1",".03%","10.00%","10",".02%"
"Wheeler County","27",".05%","96.43%","1",".03%","3.57%","28",".05%"
"White County","105",".21%","88.98%","13",".36%","11.02%","118",".22%"
"Whitfield County","558","1.10%","90.00%","62","1.72%","10.00%","620","1.14%"
"Wilcox County","42",".08%","87.50%","6",".17%","12.50%","48",".09%"
"Wilkes County","73",".14%","93.59%","5",".14%","6.41%","78",".14%"
"Wilkinson County","43",".08%","93.48%","3",".08%","6.52%","46",".08%"
"Worth County","119",".23%","94.44%","7",".19%","5.56%","126",".23%"
"Total Rported","50,917","100%","93.38%","3,609","100%","6.62%","54,526","100%"
