"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Effingham County","250",".49%","91.58%","23",".58%","8.42%","273",".50%"
"Elbert County","139",".27%","93.29%","10",".25%","6.71%","149",".27%"
"Emanuel County","172",".34%","90.53%","18",".45%","9.47%","190",".34%"
"Evans County","89",".17%","94.68%","5",".13%","5.32%","94",".17%"
"Fannin County","102",".20%","85.00%","18",".45%","15.00%","120",".22%"
"Fayette County","343",".67%","90.98%","34",".85%","9.02%","377",".68%"
"Floyd County","862","1.69%","89.60%","100","2.51%","10.40%","962","1.75%"
"Forsyth County","363",".71%","91.67%","33",".83%","8.33%","396",".72%"
"Franklin County","173",".34%","89.18%","21",".53%","10.82%","194",".35%"
"Fulton County","4,902","9.59%","95.87%","211","5.30%","4.13%","5,113","9.28%"
"Gilmer County","103",".20%","91.96%","9",".23%","8.04%","112",".20%"
"Glascock County","11",".02%","100.00%","","","","11",".02%"
"Glynn County","564","1.10%","95.11%","29",".73%","4.89%","593","1.08%"
"Gordon County","398",".78%","89.84%","45","1.13%","10.16%","443",".80%"
"Grady County","143",".28%","96.62%","5",".13%","3.38%","148",".27%"
"Greene County","124",".24%","92.54%","10",".25%","7.46%","134",".24%"
"Gwinnett County","2,697","5.28%","93.39%","191","4.80%","6.61%","2,888","5.24%"
"Habersham County","118",".23%","88.06%","16",".40%","11.94%","134",".24%"
"Hall County","724","1.42%","91.53%","67","1.68%","8.47%","791","1.44%"
"Hancock County","39",".08%","92.86%","3",".08%","7.14%","42",".08%"
"Haralson County","98",".19%","87.50%","14",".35%","12.50%","112",".20%"
"Harris County","131",".26%","93.57%","9",".23%","6.43%","140",".25%"
"Hart County","181",".35%","90.95%","18",".45%","9.05%","199",".36%"
"Heard County","56",".11%","96.55%","2",".05%","3.45%","58",".11%"
"Henry County","683","1.34%","89.63%","79","1.98%","10.37%","762","1.38%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Houston County","676","1.32%","92.22%","57","1.43%","7.78%","733","1.33%"
"Irwin County","69",".13%","95.83%","3",".08%","4.17%","72",".13%"
"Jackson County","288",".56%","93.81%","19",".48%","6.19%","307",".56%"
"Jasper County","59",".12%","89.39%","7",".18%","10.61%","66",".12%"
"Jeff Davis County","90",".18%","92.78%","7",".18%","7.22%","97",".18%"
"Jefferson County","169",".33%","92.35%","14",".35%","7.65%","183",".33%"
"Jenkins County","79",".15%","95.18%","4",".10%","4.82%","83",".15%"
"Johnson County","45",".09%","91.84%","4",".10%","8.16%","49",".09%"
"Jones County","203",".40%","88.26%","27",".68%","11.74%","230",".42%"
"Lamar County","70",".14%","90.91%","7",".18%","9.09%","77",".14%"
"Lanier County","44",".09%","95.65%","2",".05%","4.35%","46",".08%"
"Laurens County","277",".54%","92.03%","24",".60%","7.97%","301",".55%"
"Lee County","70",".14%","85.37%","12",".30%","14.63%","82",".15%"
"Liberty County","237",".46%","95.56%","11",".28%","4.44%","248",".45%"
"Lincoln County","42",".08%","93.33%","3",".08%","6.67%","45",".08%"
"Long County","63",".12%","90.00%","7",".18%","10.00%","70",".13%"
"Lowndes County","454",".89%","95.78%","20",".50%","4.22%","474",".86%"
"Lumpkin County","86",".17%","91.49%","8",".20%","8.51%","94",".17%"
"Macon County","47",".09%","92.16%","4",".10%","7.84%","51",".09%"
"Madison County","162",".32%","91.53%","15",".38%","8.47%","177",".32%"
"Marion County","31",".06%","91.18%","3",".08%","8.82%","34",".06%"
"Mcduffie County","194",".38%","95.10%","10",".25%","4.90%","204",".37%"
"Mcintosh County","47",".09%","87.04%","7",".18%","12.96%","54",".10%"
"Meriwether County","210",".41%","90.91%","21",".53%","9.09%","231",".42%"
"Miller County","33",".06%","94.29%","2",".05%","5.71%","35",".06%"
"Mitchell County","150",".29%","93.17%","11",".28%","6.83%","161",".29%"
"Monroe County","130",".25%","92.20%","11",".28%","7.80%","141",".26%"
"Montgomery County","37",".07%","86.05%","6",".15%","13.95%","43",".08%"
"Morgan County","139",".27%","90.85%","14",".35%","9.15%","153",".28%"
"Murray County","225",".44%","90.36%","24",".60%","9.64%","249",".45%"
"Muscogee County","1,205","2.36%","94.66%","68","1.71%","5.34%","1,273","2.31%"
"Newton County","724","1.42%","91.53%","67","1.68%","8.47%","791","1.44%"
"Oconee County","52",".10%","100.00%","","","","52",".09%"
"Oglethorpe County","66",".13%","94.29%","4",".10%","5.71%","70",".13%"
"Paulding County","232",".45%","91.70%","21",".53%","8.30%","253",".46%"
"Peach County","87",".17%","95.60%","4",".10%","4.40%","91",".17%"
"Pickens County","108",".21%","85.71%","18",".45%","14.29%","126",".23%"
"Pierce County","104",".20%","93.69%","7",".18%","6.31%","111",".20%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Pike County","45",".09%","93.75%","3",".08%","6.25%","48",".09%"
"Polk County","198",".39%","90.00%","22",".55%","10.00%","220",".40%"
"Pulaski County","42",".08%","93.33%","3",".08%","6.67%","45",".08%"
"Putnam County","162",".32%","91.53%","15",".38%","8.47%","177",".32%"
"Quitman County","11",".02%","100.00%","","","","11",".02%"
"Rabun County","62",".12%","88.57%","8",".20%","11.43%","70",".13%"
"Randolph County","61",".12%","95.31%","3",".08%","4.69%","64",".12%"
"Richmond County","1,931","3.78%","93.11%","143","3.59%","6.89%","2,074","3.76%"
"Rockdale County","504",".99%","91.97%","44","1.10%","8.03%","548",".99%"
"Schley County","11",".02%","91.67%","1",".03%","8.33%","12",".02%"
"Screven County","127",".25%","97.69%","3",".08%","2.31%","130",".24%"
"Seminole County","77",".15%","88.51%","10",".25%","11.49%","87",".16%"
"Spalding County","494",".97%","91.48%","46","1.15%","8.52%","540",".98%"
"Stephens County","160",".31%","88.40%","21",".53%","11.60%","181",".33%"
"Stewart County","32",".06%","96.97%","1",".03%","3.03%","33",".06%"
"Sumter County","204",".40%","95.77%","9",".23%","4.23%","213",".39%"
"Talbot County","29",".06%","93.55%","2",".05%","6.45%","31",".06%"
"Taliaferro County","19",".04%","95.00%","1",".03%","5.00%","20",".04%"
"Tattnall County","202",".40%","88.60%","26",".65%","11.40%","228",".41%"
"Taylor County","73",".14%","93.59%","5",".13%","6.41%","78",".14%"
"Telfair County","114",".22%","94.21%","7",".18%","5.79%","121",".22%"
"Terrell County","89",".17%","93.68%","6",".15%","6.32%","95",".17%"
"Thomas County","210",".41%","96.77%","7",".18%","3.23%","217",".39%"
"Tift County","330",".65%","92.96%","25",".63%","7.04%","355",".64%"
"Toombs County","325",".64%","88.08%","44","1.10%","11.92%","369",".67%"
"Towns County","52",".10%","74.29%","18",".45%","25.71%","70",".13%"
"Treutlen County","74",".14%","92.50%","6",".15%","7.50%","80",".15%"
"Troup County","680","1.33%","92.52%","55","1.38%","7.48%","735","1.33%"
"Turner County","67",".13%","98.53%","1",".03%","1.47%","68",".12%"
"Twiggs County","52",".10%","96.30%","2",".05%","3.70%","54",".10%"
"Union County","112",".22%","83.58%","22",".55%","16.42%","134",".24%"
"Upson County","170",".33%","91.40%","16",".40%","8.60%","186",".34%"
"Walker County","420",".82%","90.13%","46","1.15%","9.87%","466",".85%"
"Walton County","640","1.25%","90.78%","65","1.63%","9.22%","705","1.28%"
"Ware County","304",".59%","92.40%","25",".63%","7.60%","329",".60%"
"Warren County","43",".08%","95.56%","2",".05%","4.44%","45",".08%"
"Washington County","205",".40%","92.34%","17",".43%","7.66%","222",".40%"
"Wayne County","175",".34%","90.21%","19",".48%","9.79%","194",".35%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Webster County","5",".01%","71.43%","2",".05%","28.57%","7",".01%"
"Wheeler County","21",".04%","95.45%","1",".03%","4.55%","22",".04%"
"White County","101",".20%","86.32%","16",".40%","13.68%","117",".21%"
"Whitfield County","817","1.60%","87.76%","114","2.86%","12.24%","931","1.69%"
"Wilcox County","53",".10%","94.64%","3",".08%","5.36%","56",".10%"
"Wilkes County","70",".14%","95.89%","3",".08%","4.11%","73",".13%"
"Wilkinson County","46",".09%","95.83%","2",".05%","4.17%","48",".09%"
"Worth County","124",".24%","91.85%","11",".28%","8.15%","135",".24%"
"Total Rported","51,124","100%","92.77%","3,983","100%","7.23%","55,107","100%"
