"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Coweta County","505","1.04%","92.32%","42","1.19%","7.68%","547","1.05%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Crawford County","17",".04%","94.44%","1",".03%","5.56%","18",".03%"
"Crisp County","263",".54%","93.59%","18",".51%","6.41%","281",".54%"
"Dade County","133",".27%","94.33%","8",".23%","5.67%","141",".27%"
"Dawson County","120",".25%","92.31%","10",".28%","7.69%","130",".25%"
"Decatur County","289",".60%","92.33%","24",".68%","7.67%","313",".60%"
"Dekalb County","2,820","5.81%","94.13%","176","4.98%","5.87%","2,996","5.75%"
"Dodge County","145",".30%","93.55%","10",".28%","6.45%","155",".30%"
"Dooly County","92",".19%","95.83%","4",".11%","4.17%","96",".18%"
"Dougherty County","918","1.89%","94.25%","56","1.58%","5.75%","974","1.87%"
"Douglas County","1,184","2.44%","89.09%","145","4.10%","10.91%","1,329","2.55%"
"Early County","87",".18%","94.57%","5",".14%","5.43%","92",".18%"
"Echols County","9",".02%","100.00%","","","","9",".02%"
"Effingham County","147",".30%","91.30%","14",".40%","8.70%","161",".31%"
"Elbert County","122",".25%","94.57%","7",".20%","5.43%","129",".25%"
"Emanuel County","178",".37%","94.18%","11",".31%","5.82%","189",".36%"
"Evans County","100",".21%","97.09%","3",".08%","2.91%","103",".20%"
"Fannin County","105",".22%","95.45%","5",".14%","4.55%","110",".21%"
"Fayette County","347",".71%","92.29%","29",".82%","7.71%","376",".72%"
"Floyd County","712","1.47%","89.56%","83","2.35%","10.44%","795","1.53%"
"Forsyth County","283",".58%","85.50%","48","1.36%","14.50%","331",".64%"
"Franklin County","123",".25%","92.48%","10",".28%","7.52%","133",".26%"
"Fulton County","4,782","9.85%","96.35%","181","5.12%","3.65%","4,963","9.53%"
"Gilmer County","126",".26%","90.65%","13",".37%","9.35%","139",".27%"
"Glascock County","5",".01%","83.33%","1",".03%","16.67%","6",".01%"
"Glynn County","376",".77%","93.07%","28",".79%","6.93%","404",".78%"
"Gordon County","297",".61%","89.46%","35",".99%","10.54%","332",".64%"
"Grady County","196",".40%","93.78%","13",".37%","6.22%","209",".40%"
"Greene County","147",".30%","93.63%","10",".28%","6.37%","157",".30%"
"Gwinnett County","2,185","4.50%","92.23%","184","5.20%","7.77%","2,369","4.55%"
"Habersham County","105",".22%","93.75%","7",".20%","6.25%","112",".22%"
"Hall County","665","1.37%","91.60%","61","1.72%","8.40%","726","1.39%"
"Hancock County","36",".07%","100.00%","","","","36",".07%"
"Haralson County","84",".17%","95.45%","4",".11%","4.55%","88",".17%"
"Harris County","123",".25%","95.35%","6",".17%","4.65%","129",".25%"
"Hart County","115",".24%","96.64%","4",".11%","3.36%","119",".23%"
"Heard County","74",".15%","94.87%","4",".11%","5.13%","78",".15%"
"Henry County","569","1.17%","89.47%","67","1.89%","10.53%","636","1.22%"
"Houston County","617","1.27%","94.20%","38","1.07%","5.80%","655","1.26%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Irwin County","67",".14%","97.10%","2",".06%","2.90%","69",".13%"
"Jackson County","197",".41%","93.36%","14",".40%","6.64%","211",".41%"
"Jasper County","65",".13%","92.86%","5",".14%","7.14%","70",".13%"
"Jeff Davis County","55",".11%","82.09%","12",".34%","17.91%","67",".13%"
"Jefferson County","134",".28%","95.71%","6",".17%","4.29%","140",".27%"
"Jenkins County","52",".11%","92.86%","4",".11%","7.14%","56",".11%"
"Johnson County","53",".11%","89.83%","6",".17%","10.17%","59",".11%"
"Jones County","189",".39%","89.57%","22",".62%","10.43%","211",".41%"
"Lamar County","69",".14%","93.24%","5",".14%","6.76%","74",".14%"
"Lanier County","43",".09%","95.56%","2",".06%","4.44%","45",".09%"
"Laurens County","293",".60%","93.91%","19",".54%","6.09%","312",".60%"
"Lee County","67",".14%","95.71%","3",".08%","4.29%","70",".13%"
"Liberty County","302",".62%","93.79%","20",".57%","6.21%","322",".62%"
"Lincoln County","22",".05%","100.00%","","","","22",".04%"
"Long County","72",".15%","96.00%","3",".08%","4.00%","75",".14%"
"Lowndes County","513","1.06%","94.13%","32",".90%","5.87%","545","1.05%"
"Lumpkin County","98",".20%","89.91%","11",".31%","10.09%","109",".21%"
"Macon County","76",".16%","97.44%","2",".06%","2.56%","78",".15%"
"Madison County","117",".24%","93.60%","8",".23%","6.40%","125",".24%"
"Marion County","39",".08%","97.50%","1",".03%","2.50%","40",".08%"
"Mcduffie County","181",".37%","94.76%","10",".28%","5.24%","191",".37%"
"Mcintosh County","67",".14%","100.00%","","","","67",".13%"
"Meriwether County","224",".46%","97.39%","6",".17%","2.61%","230",".44%"
"Miller County","29",".06%","96.67%","1",".03%","3.33%","30",".06%"
"Mitchell County","192",".40%","94.12%","12",".34%","5.88%","204",".39%"
"Monroe County","159",".33%","90.34%","17",".48%","9.66%","176",".34%"
"Montgomery County","44",".09%","91.67%","4",".11%","8.33%","48",".09%"
"Morgan County","142",".29%","91.61%","13",".37%","8.39%","155",".30%"
"Murray County","193",".40%","94.15%","12",".34%","5.85%","205",".39%"
"Muscogee County","1,532","3.16%","95.39%","74","2.09%","4.61%","1,606","3.08%"
"Newton County","608","1.25%","91.70%","55","1.55%","8.30%","663","1.27%"
"Oconee County","51",".11%","94.44%","3",".08%","5.56%","54",".10%"
"Oglethorpe County","56",".12%","98.25%","1",".03%","1.75%","57",".11%"
"Paulding County","272",".56%","94.44%","16",".45%","5.56%","288",".55%"
"Peach County","76",".16%","97.44%","2",".06%","2.56%","78",".15%"
"Pickens County","102",".21%","89.47%","12",".34%","10.53%","114",".22%"
"Pierce County","67",".14%","94.37%","4",".11%","5.63%","71",".14%"
"Pike County","51",".11%","91.07%","5",".14%","8.93%","56",".11%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Polk County","151",".31%","93.21%","11",".31%","6.79%","162",".31%"
"Pulaski County","75",".15%","93.75%","5",".14%","6.25%","80",".15%"
"Putnam County","154",".32%","93.90%","10",".28%","6.10%","164",".31%"
"Quitman County","20",".04%","95.24%","1",".03%","4.76%","21",".04%"
"Rabun County","43",".09%","89.58%","5",".14%","10.42%","48",".09%"
"Randolph County","64",".13%","95.52%","3",".08%","4.48%","67",".13%"
"Richmond County","1,778","3.66%","94.57%","102","2.88%","5.43%","1,880","3.61%"
"Rockdale County","455",".94%","91.73%","41","1.16%","8.27%","496",".95%"
"Schley County","16",".03%","100.00%","","","","16",".03%"
"Screven County","120",".25%","97.56%","3",".08%","2.44%","123",".24%"
"Seminole County","54",".11%","85.71%","9",".25%","14.29%","63",".12%"
"Spalding County","547","1.13%","90.56%","57","1.61%","9.44%","604","1.16%"
"Stephens County","179",".37%","92.75%","14",".40%","7.25%","193",".37%"
"Stewart County","25",".05%","89.29%","3",".08%","10.71%","28",".05%"
"Sumter County","205",".42%","96.24%","8",".23%","3.76%","213",".41%"
"Talbot County","63",".13%","98.44%","1",".03%","1.56%","64",".12%"
"Taliaferro County","20",".04%","86.96%","3",".08%","13.04%","23",".04%"
"Tattnall County","189",".39%","94.97%","10",".28%","5.03%","199",".38%"
"Taylor County","86",".18%","91.49%","8",".23%","8.51%","94",".18%"
"Telfair County","105",".22%","87.50%","15",".42%","12.50%","120",".23%"
"Terrell County","77",".16%","96.25%","3",".08%","3.75%","80",".15%"
"Thomas County","245",".50%","94.59%","14",".40%","5.41%","259",".50%"
"Tift County","278",".57%","94.88%","15",".42%","5.12%","293",".56%"
"Toombs County","353",".73%","92.41%","29",".82%","7.59%","382",".73%"
"Towns County","43",".09%","79.63%","11",".31%","20.37%","54",".10%"
"Treutlen County","67",".14%","95.71%","3",".08%","4.29%","70",".13%"
"Troup County","647","1.33%","92.69%","51","1.44%","7.31%","698","1.34%"
"Turner County","66",".14%","92.96%","5",".14%","7.04%","71",".14%"
"Twiggs County","59",".12%","93.65%","4",".11%","6.35%","63",".12%"
"Union County","82",".17%","89.13%","10",".28%","10.87%","92",".18%"
"Upson County","177",".36%","93.16%","13",".37%","6.84%","190",".36%"
"Walker County","431",".89%","92.49%","35",".99%","7.51%","466",".89%"
"Walton County","420",".87%","90.32%","45","1.27%","9.68%","465",".89%"
"Ware County","285",".59%","92.83%","22",".62%","7.17%","307",".59%"
"Warren County","36",".07%","94.74%","2",".06%","5.26%","38",".07%"
"Washington County","140",".29%","89.74%","16",".45%","10.26%","156",".30%"
"Wayne County","136",".28%","90.07%","15",".42%","9.93%","151",".29%"
"Webster County","6",".01%","100.00%","","","","6",".01%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Wheeler County","29",".06%","85.29%","5",".14%","14.71%","34",".07%"
"White County","108",".22%","90.76%","11",".31%","9.24%","119",".23%"
"Whitfield County","603","1.24%","88.16%","81","2.29%","11.84%","684","1.31%"
"Wilcox County","50",".10%","83.33%","10",".28%","16.67%","60",".12%"
"Wilkes County","75",".15%","93.75%","5",".14%","6.25%","80",".15%"
"Wilkinson County","37",".08%","94.87%","2",".06%","5.13%","39",".07%"
"Worth County","107",".22%","93.86%","7",".20%","6.14%","114",".22%"
"Total Rported","48,543","100%","93.21%","3,537","100%","6.79%","52,080","100%"
