"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"035 
Colquitt County","203",".46%","96.21%","8",".26%","3.79%","211",".45%"
"036 
Columbia County","342",".78%","90.24%","37","1.22%","9.76%","379",".81%"
"037 
Cook County","101",".23%","92.66%","8",".26%","7.34%","109",".23%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"038 
Coweta County","544","1.24%","95.27%","27",".89%","4.73%","571","1.21%"
"039 
Crawford County","20",".05%","90.91%","2",".07%","9.09%","22",".05%"
"040 
Crisp County","320",".73%","93.57%","22",".73%","6.43%","342",".73%"
"041 
Dade County","77",".17%","96.25%","3",".10%","3.75%","80",".17%"
"042 
Dawson County","87",".20%","93.55%","6",".20%","6.45%","93",".20%"
"043 
Decatur County","223",".51%","96.54%","8",".26%","3.46%","231",".49%"
"044 
Dekalb County","2,483","5.64%","95.10%","128","4.23%","4.90%","2,611","5.55%"
"045 
Dodge County","101",".23%","96.19%","4",".13%","3.81%","105",".22%"
"046 
Dooly County","111",".25%","94.07%","7",".23%","5.93%","118",".25%"
"047 
Dougherty County","728","1.65%","96.68%","25",".83%","3.32%","753","1.60%"
"048 
Douglas County","924","2.10%","91.39%","87","2.88%","8.61%","1,011","2.15%"
"049 
Early County","79",".18%","97.53%","2",".07%","2.47%","81",".17%"
"050 
Echols County","11",".02%","84.62%","2",".07%","15.38%","13",".03%"
"051 
Effingham County","198",".45%","90.41%","21",".69%","9.59%","219",".47%"
"052 
Elbert County","126",".29%","93.33%","9",".30%","6.67%","135",".29%"
"053 
Emanuel County","140",".32%","91.50%","13",".43%","8.50%","153",".33%"
"054 
Evans County","77",".17%","95.06%","4",".13%","4.94%","81",".17%"
"055 
Fannin County","85",".19%","88.54%","11",".36%","11.46%","96",".20%"
"056 
Fayette County","295",".67%","95.47%","14",".46%","4.53%","309",".66%"
"057 
Floyd County","812","1.85%","90.83%","82","2.71%","9.17%","894","1.90%"
"058 
Forsyth County","332",".75%","91.46%","31","1.03%","8.54%","363",".77%"
"059 
Franklin County","135",".31%","85.44%","23",".76%","14.56%","158",".34%"
"060 
Fulton County","4,386","9.97%","96.35%","166","5.49%","3.65%","4,552","9.68%"
"061 
Gilmer County","92",".21%","91.09%","9",".30%","8.91%","101",".21%"
"062 
Glascock County","8",".02%","100.00%","","","","8",".02%"
"063 
Glynn County","505","1.15%","93.52%","35","1.16%","6.48%","540","1.15%"
"064 
Gordon County","322",".73%","90.45%","34","1.12%","9.55%","356",".76%"
"065 
Grady County","134",".30%","95.71%","6",".20%","4.29%","140",".30%"
"066 
Greene County","91",".21%","95.79%","4",".13%","4.21%","95",".20%"
"067 
Gwinnett County","2,282","5.19%","94.26%","139","4.60%","5.74%","2,421","5.15%"
"068 
Habersham County","107",".24%","91.45%","10",".33%","8.55%","117",".25%"
"069 
Hall County","613","1.39%","92.74%","48","1.59%","7.26%","661","1.41%"
"070 
Hancock County","34",".08%","89.47%","4",".13%","10.53%","38",".08%"
"071 
Haralson County","113",".26%","92.62%","9",".30%","7.38%","122",".26%"
"072 
Harris County","94",".21%","93.07%","7",".23%","6.93%","101",".21%"
"073 
Hart County","162",".37%","92.05%","14",".46%","7.95%","176",".37%"
"074 
Heard County","38",".09%","95.00%","2",".07%","5.00%","40",".09%"
"075 
Henry County","559","1.27%","92.24%","47","1.55%","7.76%","606","1.29%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"076 
Houston County","654","1.49%","91.85%","58","1.92%","8.15%","712","1.51%"
"077 
Irwin County","55",".12%","100.00%","","","","55",".12%"
"078 
Jackson County","246",".56%","93.18%","18",".60%","6.82%","264",".56%"
"079 
Jasper County","51",".12%","98.08%","1",".03%","1.92%","52",".11%"
"080 
Jeff Davis County","86",".20%","96.63%","3",".10%","3.37%","89",".19%"
"081 
Jefferson County","141",".32%","95.92%","6",".20%","4.08%","147",".31%"
"082 
Jenkins County","66",".15%","92.96%","5",".17%","7.04%","71",".15%"
"083 
Johnson County","38",".09%","95.00%","2",".07%","5.00%","40",".09%"
"084 
Jones County","159",".36%","85.95%","26",".86%","14.05%","185",".39%"
"085 
Lamar County","71",".16%","92.21%","6",".20%","7.79%","77",".16%"
"086 
Lanier County","41",".09%","93.18%","3",".10%","6.82%","44",".09%"
"087 
Laurens County","270",".61%","93.10%","20",".66%","6.90%","290",".62%"
"088 
Lee County","58",".13%","85.29%","10",".33%","14.71%","68",".14%"
"089 
Liberty County","188",".43%","93.07%","14",".46%","6.93%","202",".43%"
"090 
Lincoln County","30",".07%","100.00%","","","","30",".06%"
"091 
Long County","53",".12%","94.64%","3",".10%","5.36%","56",".12%"
"092 
Lowndes County","441","1.00%","96.50%","16",".53%","3.50%","457",".97%"
"093 
Lumpkin County","78",".18%","91.76%","7",".23%","8.24%","85",".18%"
"094 
Macon County","50",".11%","96.15%","2",".07%","3.85%","52",".11%"
"095 
Madison County","119",".27%","90.84%","12",".40%","9.16%","131",".28%"
"096 
Marion County","25",".06%","89.29%","3",".10%","10.71%","28",".06%"
"097 
Mcduffie County","166",".38%","94.86%","9",".30%","5.14%","175",".37%"
"098 
Mcintosh County","48",".11%","90.57%","5",".17%","9.43%","53",".11%"
"099 
Meriwether County","142",".32%","92.81%","11",".36%","7.19%","153",".33%"
"100 
Miller County","27",".06%","96.43%","1",".03%","3.57%","28",".06%"
"101 
Mitchell County","133",".30%","95.00%","7",".23%","5.00%","140",".30%"
"102 
Monroe County","141",".32%","91.56%","13",".43%","8.44%","154",".33%"
"103 
Montgomery County","24",".05%","88.89%","3",".10%","11.11%","27",".06%"
"104 
Morgan County","128",".29%","91.43%","12",".40%","8.57%","140",".30%"
"105 
Murray County","182",".41%","87.92%","25",".83%","12.08%","207",".44%"
"106 
Muscogee County","1,044","2.37%","95.78%","46","1.52%","4.22%","1,090","2.32%"
"107 
Newton County","601","1.37%","91.20%","58","1.92%","8.80%","659","1.40%"
"108 
Oconee County","44",".10%","100.00%","","","","44",".09%"
"109 
Oglethorpe County","64",".15%","96.97%","2",".07%","3.03%","66",".14%"
"110 
Paulding County","212",".48%","94.22%","13",".43%","5.78%","225",".48%"
"111 
Peach County","69",".16%","93.24%","5",".17%","6.76%","74",".16%"
"112 
Pickens County","89",".20%","93.68%","6",".20%","6.32%","95",".20%"
"113 
Pierce County","109",".25%","89.34%","13",".43%","10.66%","122",".26%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"114 
Pike County","39",".09%","88.64%","5",".17%","11.36%","44",".09%"
"115 
Polk County","191",".43%","90.09%","21",".69%","9.91%","212",".45%"
"116 
Pulaski County","39",".09%","90.70%","4",".13%","9.30%","43",".09%"
"117 
Putnam County","140",".32%","93.96%","9",".30%","6.04%","149",".32%"
"118 
Quitman County","14",".03%","100.00%","","","","14",".03%"
"119 
Rabun County","47",".11%","88.68%","6",".20%","11.32%","53",".11%"
"120 
Randolph County","42",".10%","97.67%","1",".03%","2.33%","43",".09%"
"121 
Richmond County","1,647","3.74%","94.44%","97","3.21%","5.56%","1,744","3.71%"
"122 
Rockdale County","375",".85%","94.22%","23",".76%","5.78%","398",".85%"
"123 
Schley County","11",".02%","100.00%","","","","11",".02%"
"124 
Screven County","104",".24%","95.41%","5",".17%","4.59%","109",".23%"
"125 
Seminole County","53",".12%","86.89%","8",".26%","13.11%","61",".13%"
"126 
Spalding County","388",".88%","93.27%","28",".93%","6.73%","416",".88%"
"127 
Stephens County","119",".27%","94.44%","7",".23%","5.56%","126",".27%"
"128 
Stewart County","24",".05%","88.89%","3",".10%","11.11%","27",".06%"
"129 
Sumter County","194",".44%","96.04%","8",".26%","3.96%","202",".43%"
"130 
Talbot County","23",".05%","92.00%","2",".07%","8.00%","25",".05%"
"131 
Taliaferro County","17",".04%","100.00%","","","","17",".04%"
"132 
Tattnall County","171",".39%","90.96%","17",".56%","9.04%","188",".40%"
"133 
Taylor County","52",".12%","91.23%","5",".17%","8.77%","57",".12%"
"134 
Telfair County","89",".20%","95.70%","4",".13%","4.30%","93",".20%"
"135 
Terrell County","77",".17%","96.25%","3",".10%","3.75%","80",".17%"
"136 
Thomas County","171",".39%","96.61%","6",".20%","3.39%","177",".38%"
"137 
Tift County","300",".68%","95.85%","13",".43%","4.15%","313",".67%"
"138 
Toombs County","275",".62%","92.28%","23",".76%","7.72%","298",".63%"
"139 
Towns County","48",".11%","75.00%","16",".53%","25.00%","64",".14%"
"140 
Treutlen County","69",".16%","98.57%","1",".03%","1.43%","70",".15%"
"141 
Troup County","542","1.23%","93.77%","36","1.19%","6.23%","578","1.23%"
"142 
Turner County","72",".16%","97.30%","2",".07%","2.70%","74",".16%"
"143 
Twiggs County","44",".10%","95.65%","2",".07%","4.35%","46",".10%"
"144 
Union County","94",".21%","86.24%","15",".50%","13.76%","109",".23%"
"145 
Upson County","152",".35%","92.12%","13",".43%","7.88%","165",".35%"
"146 
Walker County","403",".92%","91.38%","38","1.26%","8.62%","441",".94%"
"147 
Walton County","591","1.34%","92.20%","50","1.65%","7.80%","641","1.36%"
"148 
Ware County","244",".55%","93.13%","18",".60%","6.87%","262",".56%"
"149 
Warren County","29",".07%","87.88%","4",".13%","12.12%","33",".07%"
"150 
Washington County","165",".37%","93.22%","12",".40%","6.78%","177",".38%"
"151 
Wayne County","181",".41%","92.35%","15",".50%","7.65%","196",".42%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"152 
Webster County","5",".01%","71.43%","2",".07%","28.57%","7",".01%"
"153 
Wheeler County","17",".04%","100.00%","","","","17",".04%"
"154 
White County","78",".18%","92.86%","6",".20%","7.14%","84",".18%"
"155 
Whitfield County","650","1.48%","87.25%","95","3.14%","12.75%","745","1.58%"
"156 
Wilcox County","50",".11%","94.34%","3",".10%","5.66%","53",".11%"
"157 
Wilkes County","58",".13%","96.67%","2",".07%","3.33%","60",".13%"
"158 
Wilkinson County","35",".08%","97.22%","1",".03%","2.78%","36",".08%"
"159 
Worth County","126",".29%","91.97%","11",".36%","8.03%","137",".29%"
"Total Rported","44,009","100%","93.57%","3,024","100%","6.43%","47,033","100%"
