"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"153
Wheeler","30",".06%","88.24%","4",".12%","11.76%","34",".07%"
"154
White","77",".16%","92.77%","6",".17%","7.23%","83",".16%"
"155
Whitfield","709","1.47%","89.52%","83","2.39%","10.48%","792","1.54%"
"156
Wilcox","79",".16%","96.34%","3",".09%","3.66%","82",".16%"
"157
Wilkes","84",".17%","93.33%","6",".17%","6.67%","90",".17%"
"158
Wilkinson","58",".12%","96.67%","2",".06%","3.33%","60",".12%"
"159
Worth","151",".31%","96.18%","6",".17%","3.82%","157",".30%"
"Total Rported","48,074","100%","93.26%","3,472","100%","6.74%","51,546","100%"
