"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"153
Wheeler","29",".06%","96.67%","1",".03%","3.33%","30",".06%"
"154
White","81",".17%","92.05%","7",".20%","7.95%","88",".17%"
"155
Whitfield","738","1.54%","90.22%","80","2.33%","9.78%","818","1.59%"
"156
Wilcox","68",".14%","95.77%","3",".09%","4.23%","71",".14%"
"157
Wilkes","82",".17%","93.18%","6",".17%","6.82%","88",".17%"
"158
Wilkinson","62",".13%","95.38%","3",".09%","4.62%","65",".13%"
"159
Worth","143",".30%","95.33%","7",".20%","4.67%","150",".29%"
"Total Rported","47,852","100%","93.3%","3,434","100%","6.7%","51,286","100%"
