"","Male","","","Female","","","Total",""
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"153
Wheeler","38",".07%","88.37%","5",".14%","11.63%","43",".08%"
"154
White","93",".18%","88.57%","12",".35%","11.43%","105",".19%"
"155
Whitfield","748","1.47%","89.69%","86","2.48%","10.31%","834","1.54%"
"156
Wilcox","66",".13%","94.29%","4",".12%","5.71%","70",".13%"
"157
Wilkes","92",".18%","98.92%","1",".03%","1.08%","93",".17%"
"158
Wilkinson","65",".13%","92.86%","5",".14%","7.14%","70",".13%"
"159
Worth","137",".27%","94.48%","8",".23%","5.52%","145",".27%"
"Total Rported","50,717","100%","93.59%","3,472","100%","6.41%","54,189","100%"
