"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Columbia County","357",".80%","89.70%","41","1.25%","10.30%","398",".83%"
"Cook County","111",".25%","90.98%","11",".34%","9.02%","122",".25%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Coweta County","569","1.27%","94.52%","33","1.01%","5.48%","602","1.25%"
"Crawford County","19",".04%","100.00%","","","","19",".04%"
"Crisp County","364",".81%","92.62%","29",".89%","7.38%","393",".82%"
"Dade County","91",".20%","85.85%","15",".46%","14.15%","106",".22%"
"Dawson County","97",".22%","86.61%","15",".46%","13.39%","112",".23%"
"Decatur County","246",".55%","94.25%","15",".46%","5.75%","261",".54%"
"Dekalb County","2,373","5.31%","95.72%","106","3.24%","4.28%","2,479","5.16%"
"Dodge County","117",".26%","88.64%","15",".46%","11.36%","132",".28%"
"Dooly County","139",".31%","90.85%","14",".43%","9.15%","153",".32%"
"Dougherty County","730","1.63%","96.05%","30",".92%","3.95%","760","1.58%"
"Douglas County","870","1.95%","91.39%","82","2.51%","8.61%","952","1.98%"
"Early County","84",".19%","96.55%","3",".09%","3.45%","87",".18%"
"Echols County","11",".02%","100.00%","","","","11",".02%"
"Effingham County","230",".51%","91.27%","22",".67%","8.73%","252",".53%"
"Elbert County","127",".28%","96.21%","5",".15%","3.79%","132",".28%"
"Emanuel County","168",".38%","92.31%","14",".43%","7.69%","182",".38%"
"Evans County","70",".16%","92.11%","6",".18%","7.89%","76",".16%"
"Fannin County","104",".23%","88.89%","13",".40%","11.11%","117",".24%"
"Fayette County","339",".76%","92.88%","26",".79%","7.12%","365",".76%"
"Floyd County","848","1.90%","90.60%","88","2.69%","9.40%","936","1.95%"
"Forsyth County","359",".80%","90.43%","38","1.16%","9.57%","397",".83%"
"Franklin County","148",".33%","89.70%","17",".52%","10.30%","165",".34%"
"Fulton County","4,087","9.14%","96.14%","164","5.01%","3.86%","4,251","8.86%"
"Gilmer County","97",".22%","91.51%","9",".28%","8.49%","106",".22%"
"Glascock County","12",".03%","100.00%","","","","12",".03%"
"Glynn County","470","1.05%","93.25%","34","1.04%","6.75%","504","1.05%"
"Gordon County","395",".88%","88.17%","53","1.62%","11.83%","448",".93%"
"Grady County","176",".39%","94.12%","11",".34%","5.88%","187",".39%"
"Greene County","112",".25%","94.92%","6",".18%","5.08%","118",".25%"
"Gwinnett County","2,244","5.02%","93.73%","150","4.59%","6.27%","2,394","4.99%"
"Habersham County","110",".25%","87.30%","16",".49%","12.70%","126",".26%"
"Hall County","650","1.45%","92.59%","52","1.59%","7.41%","702","1.46%"
"Hancock County","40",".09%","95.24%","2",".06%","4.76%","42",".09%"
"Haralson County","134",".30%","91.16%","13",".40%","8.84%","147",".31%"
"Harris County","90",".20%","94.74%","5",".15%","5.26%","95",".20%"
"Hart County","163",".36%","89.07%","20",".61%","10.93%","183",".38%"
"Heard County","43",".10%","93.48%","3",".09%","6.52%","46",".10%"
"Henry County","608","1.36%","92.40%","50","1.53%","7.60%","658","1.37%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Houston County","712","1.59%","92.47%","58","1.77%","7.53%","770","1.60%"
"Irwin County","64",".14%","98.46%","1",".03%","1.54%","65",".14%"
"Jackson County","230",".51%","92.37%","19",".58%","7.63%","249",".52%"
"Jasper County","57",".13%","93.44%","4",".12%","6.56%","61",".13%"
"Jeff Davis County","80",".18%","94.12%","5",".15%","5.88%","85",".18%"
"Jefferson County","131",".29%","93.57%","9",".28%","6.43%","140",".29%"
"Jenkins County","59",".13%","95.16%","3",".09%","4.84%","62",".13%"
"Johnson County","40",".09%","97.56%","1",".03%","2.44%","41",".09%"
"Jones County","175",".39%","89.74%","20",".61%","10.26%","195",".41%"
"Lamar County","81",".18%","88.04%","11",".34%","11.96%","92",".19%"
"Lanier County","52",".12%","92.86%","4",".12%","7.14%","56",".12%"
"Laurens County","254",".57%","90.07%","28",".86%","9.93%","282",".59%"
"Lee County","83",".19%","94.32%","5",".15%","5.68%","88",".18%"
"Liberty County","192",".43%","91.00%","19",".58%","9.00%","211",".44%"
"Lincoln County","33",".07%","91.67%","3",".09%","8.33%","36",".08%"
"Long County","60",".13%","92.31%","5",".15%","7.69%","65",".14%"
"Lowndes County","439",".98%","96.06%","18",".55%","3.94%","457",".95%"
"Lumpkin County","76",".17%","90.48%","8",".24%","9.52%","84",".18%"
"Macon County","43",".10%","93.48%","3",".09%","6.52%","46",".10%"
"Madison County","141",".32%","92.76%","11",".34%","7.24%","152",".32%"
"Marion County","23",".05%","95.83%","1",".03%","4.17%","24",".05%"
"Mcduffie County","164",".37%","96.47%","6",".18%","3.53%","170",".35%"
"Mcintosh County","53",".12%","91.38%","5",".15%","8.62%","58",".12%"
"Meriwether County","143",".32%","95.33%","7",".21%","4.67%","150",".31%"
"Miller County","34",".08%","97.14%","1",".03%","2.86%","35",".07%"
"Mitchell County","153",".34%","92.73%","12",".37%","7.27%","165",".34%"
"Monroe County","181",".40%","87.02%","27",".83%","12.98%","208",".43%"
"Montgomery County","27",".06%","93.10%","2",".06%","6.90%","29",".06%"
"Morgan County","145",".32%","91.19%","14",".43%","8.81%","159",".33%"
"Murray County","265",".59%","86.89%","40","1.22%","13.11%","305",".64%"
"Muscogee County","986","2.20%","94.99%","52","1.59%","5.01%","1,038","2.16%"
"Newton County","651","1.46%","92.34%","54","1.65%","7.66%","705","1.47%"
"Oconee County","51",".11%","98.08%","1",".03%","1.92%","52",".11%"
"Oglethorpe County","62",".14%","95.38%","3",".09%","4.62%","65",".14%"
"Paulding County","224",".50%","92.56%","18",".55%","7.44%","242",".50%"
"Peach County","62",".14%","95.38%","3",".09%","4.62%","65",".14%"
"Pickens County","97",".22%","87.39%","14",".43%","12.61%","111",".23%"
"Pierce County","106",".24%","95.50%","5",".15%","4.50%","111",".23%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Pike County","45",".10%","91.84%","4",".12%","8.16%","49",".10%"
"Polk County","205",".46%","91.93%","18",".55%","8.07%","223",".46%"
"Pulaski County","37",".08%","86.05%","6",".18%","13.95%","43",".09%"
"Putnam County","155",".35%","95.09%","8",".24%","4.91%","163",".34%"
"Quitman County","7",".02%","100.00%","","","","7",".01%"
"Rabun County","65",".15%","89.04%","8",".24%","10.96%","73",".15%"
"Randolph County","47",".11%","94.00%","3",".09%","6.00%","50",".10%"
"Richmond County","1,515","3.39%","94.16%","94","2.87%","5.84%","1,609","3.35%"
"Rockdale County","441",".99%","94.03%","28",".86%","5.97%","469",".98%"
"Schley County","20",".04%","95.24%","1",".03%","4.76%","21",".04%"
"Screven County","102",".23%","95.33%","5",".15%","4.67%","107",".22%"
"Seminole County","67",".15%","89.33%","8",".24%","10.67%","75",".16%"
"Spalding County","427",".95%","91.63%","39","1.19%","8.37%","466",".97%"
"Stephens County","123",".28%","96.85%","4",".12%","3.15%","127",".26%"
"Stewart County","22",".05%","88.00%","3",".09%","12.00%","25",".05%"
"Sumter County","199",".44%","96.60%","7",".21%","3.40%","206",".43%"
"Talbot County","21",".05%","91.30%","2",".06%","8.70%","23",".05%"
"Taliaferro County","15",".03%","100.00%","","","","15",".03%"
"Tattnall County","169",".38%","85.35%","29",".89%","14.65%","198",".41%"
"Taylor County","46",".10%","93.88%","3",".09%","6.12%","49",".10%"
"Telfair County","94",".21%","92.16%","8",".24%","7.84%","102",".21%"
"Terrell County","67",".15%","97.10%","2",".06%","2.90%","69",".14%"
"Thomas County","217",".49%","95.18%","11",".34%","4.82%","228",".48%"
"Tift County","298",".67%","95.51%","14",".43%","4.49%","312",".65%"
"Toombs County","276",".62%","90.79%","28",".86%","9.21%","304",".63%"
"Towns County","53",".12%","77.94%","15",".46%","22.06%","68",".14%"
"Treutlen County","62",".14%","98.41%","1",".03%","1.59%","63",".13%"
"Troup County","573","1.28%","93.47%","40","1.22%","6.53%","613","1.28%"
"Turner County","47",".11%","95.92%","2",".06%","4.08%","49",".10%"
"Twiggs County","35",".08%","87.50%","5",".15%","12.50%","40",".08%"
"Union County","80",".18%","86.96%","12",".37%","13.04%","92",".19%"
"Upson County","178",".40%","93.19%","13",".40%","6.81%","191",".40%"
"Walker County","406",".91%","91.24%","39","1.19%","8.76%","445",".93%"
"Walton County","624","1.40%","90.57%","65","1.99%","9.43%","689","1.44%"
"Ware County","237",".53%","89.10%","29",".89%","10.90%","266",".55%"
"Warren County","27",".06%","84.38%","5",".15%","15.63%","32",".07%"
"Washington County","169",".38%","92.35%","14",".43%","7.65%","183",".38%"
"Wayne County","189",".42%","90.00%","21",".64%","10.00%","210",".44%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Webster County","3",".01%","75.00%","1",".03%","25.00%","4",".01%"
"Wheeler County","16",".04%","84.21%","3",".09%","15.79%","19",".04%"
"White County","82",".18%","93.18%","6",".18%","6.82%","88",".18%"
"Whitfield County","777","1.74%","87.60%","110","3.36%","12.40%","887","1.85%"
"Wilcox County","54",".12%","87.10%","8",".24%","12.90%","62",".13%"
"Wilkes County","73",".16%","97.33%","2",".06%","2.67%","75",".16%"
"Wilkinson County","37",".08%","97.37%","1",".03%","2.63%","38",".08%"
"Worth County","122",".27%","92.42%","10",".31%","7.58%","132",".28%"
"Total Rported","44,726","100%","93.18%","3,271","100%","6.82%","47,997","100%"
